"batsman1","bowler1","ballsFaced","fours","sixes"
"Abdul Samad","C Sakariya",6,0,1
"Abdul Samad","CV Varun",12,1,3
"Abdul Samad","DJ Bravo",5,0,0
"Abdul Samad","DT Christian",2,0,0
"Abdul Samad","JJ Bumrah",10,1,2
"Abdul Samad","JL Pattinson",1,0,0
"Abdul Samad","JR Hazlewood",6,0,1
"Abdul Samad","K Rabada",14,2,1
"Abdul Samad","KH Pandya",1,0,0
"Abdul Samad","LH Ferguson",4,0,0
"Abdul Samad","M Ashwin",2,0,0
"Abdul Samad","Mohammed Shami",3,1,0
"Abdul Samad","MP Stoinis",4,0,0
"Abdul Samad","Mustafizur Rahman",1,0,0
"Abdul Samad","PJ Cummins",8,0,3
"Abdul Samad","PP Chawla",2,0,0
"Abdul Samad","R Ashwin",12,0,0
"Abdul Samad","RA Jadeja",2,0,0
"Abdul Samad","Ravi Bishnoi",7,1,0
"Abdul Samad","Shakib Al Hasan",6,0,0
"Abdul Samad","Shivam Mavi",4,1,0
"Abdul Samad","SN Thakur",7,1,0
"Abdul Samad","SP Narine",2,0,0
"Abdul Samad","TA Boult",5,1,0
"Abdul Samad","YS Chahal",4,0,0
"Abhishek Sharma","A Mishra",2,0,0
"Abhishek Sharma","AD Russell",6,1,0
"Abhishek Sharma","AJ Tye",3,1,0
"Abhishek Sharma","Arshdeep Singh",19,4,1
"Abhishek Sharma","AS Joseph",6,2,0
"Abhishek Sharma","Avesh Khan",7,0,0
"Abhishek Sharma","BCJ Cutting",2,0,0
"Abhishek Sharma","C Sakariya",10,0,1
"Abhishek Sharma","CH Morris",6,1,0
"Abhishek Sharma","CJ Jordan",7,0,1
"Abhishek Sharma","CV Varun",5,0,0
"Abhishek Sharma","DJ Bravo",18,2,0
"Abhishek Sharma","DL Chahar",3,1,0
"Abhishek Sharma","DR Sams",6,0,0
"Abhishek Sharma","GHS Garton",5,1,1
"Abhishek Sharma","Harpreet Brar",6,0,1
"Abhishek Sharma","HH Pandya",5,0,0
"Abhishek Sharma","HV Patel",5,2,0
"Abhishek Sharma","JDS Neesham",3,0,0
"Abhishek Sharma","JJ Bumrah",11,0,0
"Abhishek Sharma","JL Pattinson",2,0,0
"Abhishek Sharma","JO Holder",4,1,0
"Abhishek Sharma","JR Hazlewood",17,5,1
"Abhishek Sharma","K Rabada",8,2,0
"Abhishek Sharma","KH Pandya",9,0,0
"Abhishek Sharma","KK Ahmed",3,1,0
"Abhishek Sharma","LH Ferguson",14,5,0
"Abhishek Sharma","LS Livingstone",15,1,2
"Abhishek Sharma","M Prasidh Krishna",8,0,0
"Abhishek Sharma","MJ Santner",5,1,1
"Abhishek Sharma","MM Ali",3,0,0
"Abhishek Sharma","Mohammed Shami",19,0,0
"Abhishek Sharma","Mohammed Siraj",24,3,3
"Abhishek Sharma","Mustafizur Rahman",8,0,1
"Abhishek Sharma","NA Saini",2,0,1
"Abhishek Sharma","NM Coulter-Nile",5,3,0
"Abhishek Sharma","NT Ellis",1,1,0
"Abhishek Sharma","PP Chawla",7,1,1
"Abhishek Sharma","PWH de Silva",2,0,0
"Abhishek Sharma","R Ashwin",2,1,0
"Abhishek Sharma","RA Jadeja",22,2,1
"Abhishek Sharma","Rashid Khan",23,3,3
"Abhishek Sharma","RD Chahar",11,0,0
"Abhishek Sharma","RP Meredith",4,1,0
"Abhishek Sharma","S Dube",2,0,0
"Abhishek Sharma","Shakib Al Hasan",4,0,0
"Abhishek Sharma","SM Curran",1,0,0
"Abhishek Sharma","SN Thakur",13,1,0
"Abhishek Sharma","SP Narine",15,1,2
"Abhishek Sharma","TA Boult",15,1,0
"Abhishek Sharma","TG Southee",15,3,2
"Abhishek Sharma","UT Yadav",11,0,0
"Abhishek Sharma","Washington Sundar",3,0,0
"Abhishek Sharma","YS Chahal",3,1,0
"AC Blizzard","AB Agarkar",2,1,0
"AC Blizzard","AC Thomas",4,1,0
"AC Blizzard","B Lee",10,3,1
"AC Blizzard","BA Bhatt",1,0,0
"AC Blizzard","Bipul Sharma",2,0,0
"AC Blizzard","CH Gayle",5,0,0
"AC Blizzard","I Sharma",3,0,0
"AC Blizzard","IK Pathan",7,0,0
"AC Blizzard","Iqbal Abdulla",7,2,0
"AC Blizzard","M Morkel",13,7,0
"AC Blizzard","P Kumar",7,3,0
"AC Blizzard","R Bhatia",4,0,1
"AC Blizzard","S Nadeem",5,0,0
"AC Blizzard","SB Wagh",2,0,0
"AC Blizzard","Shakib Al Hasan",5,2,0
"AC Blizzard","YK Pathan",4,0,0
"AC Blizzard","Z Khan",5,2,0
"AC Gilchrist","A Chandila",9,0,0
"AC Gilchrist","A Kumble",38,2,2
"AC Gilchrist","A Mishra",33,1,3
"AC Gilchrist","A Mithun",12,1,1
"AC Gilchrist","A Nehra",54,15,4
"AC Gilchrist","A Singh",5,0,0
"AC Gilchrist","AB Agarkar",20,8,2
"AC Gilchrist","AB Dinda",31,4,0
"AC Gilchrist","AC Thomas",3,0,0
"AC Gilchrist","AD Mathews",19,2,0
"AC Gilchrist","AM Nayar",5,0,3
"AC Gilchrist","Anand Rajan",7,1,1
"AC Gilchrist","AP Dole",7,1,2
"AC Gilchrist","AS Rajpoot",4,2,0
"AC Gilchrist","B Akhil",12,2,2
"AC Gilchrist","B Kumar",12,3,1
"AC Gilchrist","B Lee",29,4,1
"AC Gilchrist","BJ Hodge",10,1,1
"AC Gilchrist","BW Hilfenhaus",10,1,0
"AC Gilchrist","CH Gayle",14,1,2
"AC Gilchrist","CK Langeveldt",23,2,4
"AC Gilchrist","DE Bollinger",13,1,0
"AC Gilchrist","DJ Bravo",25,1,3
"AC Gilchrist","DJ Hussey",3,0,0
"AC Gilchrist","DP Nannes",25,9,1
"AC Gilchrist","DS Kulkarni",10,2,0
"AC Gilchrist","DT Christian",12,4,1
"AC Gilchrist","DW Steyn",56,5,1
"AC Gilchrist","Gagandeep Singh",5,2,0
"AC Gilchrist","GD McGrath",7,1,0
"AC Gilchrist","GH Vihari",6,0,0
"AC Gilchrist","Harbhajan Singh",27,2,1
"AC Gilchrist","I Sharma",56,11,0
"AC Gilchrist","IK Pathan",43,12,1
"AC Gilchrist","Iqbal Abdulla",9,1,0
"AC Gilchrist","J Botha",8,1,1
"AC Gilchrist","JA Morkel",35,7,2
"AC Gilchrist","JD Ryder",6,0,2
"AC Gilchrist","JD Unadkat",13,3,0
"AC Gilchrist","JH Kallis",43,6,2
"AC Gilchrist","JJ van der Wath",5,1,1
"AC Gilchrist","Joginder Sharma",5,1,0
"AC Gilchrist","JP Duminy",17,1,0
"AC Gilchrist","JP Faulkner",5,2,0
"AC Gilchrist","JR Hopes",2,0,0
"AC Gilchrist","KK Cooper",5,0,0
"AC Gilchrist","KP Pietersen",5,0,0
"AC Gilchrist","KV Sharma",3,0,0
"AC Gilchrist","L Balaji",32,5,2
"AC Gilchrist","LR Shukla",4,0,1
"AC Gilchrist","M Kartik",11,1,0
"AC Gilchrist","M Morkel",37,3,2
"AC Gilchrist","M Muralitharan",16,4,2
"AC Gilchrist","M Ntini",12,1,2
"AC Gilchrist","Mashrafe Mortaza",12,2,2
"AC Gilchrist","MC Henriques",5,1,0
"AC Gilchrist","MM Patel",28,7,1
"AC Gilchrist","MN Samuels",6,1,0
"AC Gilchrist","Mohammad Asif",12,2,1
"AC Gilchrist","Mohammad Hafeez",4,0,0
"AC Gilchrist","MS Gony",22,3,1
"AC Gilchrist","NLTC Perera",9,4,0
"AC Gilchrist","NM Coulter-Nile",7,1,0
"AC Gilchrist","P Kumar",16,4,0
"AC Gilchrist","PJ Sangwan",8,2,1
"AC Gilchrist","PP Chawla",8,0,0
"AC Gilchrist","PP Ojha",6,2,1
"AC Gilchrist","R Ashwin",45,6,1
"AC Gilchrist","R Bhatia",6,0,1
"AC Gilchrist","R Vinay Kumar",15,2,0
"AC Gilchrist","RA Jadeja",3,0,0
"AC Gilchrist","RE van der Merwe",1,0,0
"AC Gilchrist","RG Sharma",8,0,1
"AC Gilchrist","RP Singh",12,1,0
"AC Gilchrist","RR Powar",12,0,0
"AC Gilchrist","RR Raje",5,0,0
"AC Gilchrist","S Aravind",10,2,2
"AC Gilchrist","S Kaul",3,1,0
"AC Gilchrist","S Ladda",8,2,1
"AC Gilchrist","S Narwal",3,0,0
"AC Gilchrist","S Sreesanth",31,6,3
"AC Gilchrist","S Tyagi",5,1,2
"AC Gilchrist","SB Wagh",1,0,0
"AC Gilchrist","SD Chitnis",9,1,1
"AC Gilchrist","SE Bond",1,0,0
"AC Gilchrist","SJ Srivastava",3,2,0
"AC Gilchrist","SK Trivedi",23,4,0
"AC Gilchrist","SK Warne",13,1,2
"AC Gilchrist","SL Malinga",32,4,2
"AC Gilchrist","SM Harwood",7,1,0
"AC Gilchrist","SM Pollock",8,2,3
"AC Gilchrist","SMSM Senanayake",16,3,0
"AC Gilchrist","Sohail Tanvir",12,5,0
"AC Gilchrist","SP Narine",13,1,1
"AC Gilchrist","SR Watson",24,3,2
"AC Gilchrist","ST Jayasuriya",8,1,1
"AC Gilchrist","SW Tait",3,1,0
"AC Gilchrist","TG Southee",4,1,0
"AC Gilchrist","TL Suman",2,0,0
"AC Gilchrist","TM Dilshan",15,1,0
"AC Gilchrist","UT Yadav",4,0,0
"AC Gilchrist","V Kohli",9,1,0
"AC Gilchrist","V Sehwag",6,1,3
"AC Gilchrist","VR Aaron",3,0,0
"AC Gilchrist","VRV Singh",9,3,0
"AC Gilchrist","VS Malik",2,1,0
"AC Gilchrist","VY Mahesh",8,2,2
"AC Gilchrist","WD Parnell",1,0,0
"AC Gilchrist","Y Nagar",5,2,0
"AC Gilchrist","YK Pathan",41,4,0
"AC Gilchrist","Yuvraj Singh",3,0,1
"AC Gilchrist","Z Khan",33,5,2
"AC Thomas","A Ashish Reddy",4,0,1
"AC Thomas","DE Bollinger",2,0,0
"AC Thomas","J Theron",3,0,0
"AC Thomas","M Muralitharan",1,0,0
"AC Thomas","Z Khan",4,1,0
"AC Voges","A Kumble",3,0,0
"AC Voges","A Mishra",5,0,0
"AC Voges","AB Dinda",5,0,0
"AC Voges","AD Mathews",3,1,0
"AC Voges","BJ Hodge",2,1,0
"AC Voges","DW Steyn",7,1,0
"AC Voges","Harbhajan Singh",9,0,0
"AC Voges","I Sharma",8,0,2
"AC Voges","IK Pathan",11,2,1
"AC Voges","J Theron",4,0,0
"AC Voges","JA Morkel",3,0,0
"AC Voges","JD Unadkat",2,0,0
"AC Voges","JH Kallis",10,0,0
"AC Voges","KA Pollard",6,1,0
"AC Voges","LR Shukla",1,0,0
"AC Voges","M Kartik",5,1,0
"AC Voges","M Muralitharan",5,0,0
"AC Voges","MF Maharoof",3,0,0
"AC Voges","Pankaj Singh",4,2,0
"AC Voges","PP Chawla",5,1,0
"AC Voges","R Vinay Kumar",3,0,0
"AC Voges","S Ladda",2,0,0
"AC Voges","SB Jakati",8,0,0
"AC Voges","SE Bond",3,0,0
"AC Voges","SL Malinga",5,0,0
"AC Voges","ST Jayasuriya",5,1,0
"AC Voges","T Thushara",3,1,0
"AC Voges","UT Yadav",7,1,0
"AC Voges","Yuvraj Singh",4,2,0
"AD Hales","A Mishra",7,0,0
"AD Hales","Avesh Khan",9,2,3
"AD Hales","BA Stokes",8,1,0
"AD Hales","DJ Willey",1,0,0
"AD Hales","DL Chahar",7,0,0
"AD Hales","DS Kulkarni",6,2,0
"AD Hales","DT Christian",3,0,0
"AD Hales","GJ Maxwell",3,0,0
"AD Hales","HV Patel",4,2,0
"AD Hales","IS Sodhi",6,0,0
"AD Hales","JC Archer",3,0,0
"AD Hales","JD Unadkat",4,0,0
"AD Hales","K Gowtham",8,0,0
"AD Hales","LE Plunkett",4,1,0
"AD Hales","MK Lomror",4,1,0
"AD Hales","MM Ali",7,0,0
"AD Hales","Mohammed Siraj",3,0,1
"AD Hales","TA Boult",12,1,0
"AD Hales","TG Southee",3,0,1
"AD Hales","UT Yadav",10,2,1
"AD Hales","YS Chahal",6,1,0
"AD Mascarenhas","A Mishra",4,0,0
"AD Mascarenhas","Anureet Singh",3,0,0
"AD Mascarenhas","B Lee",4,1,0
"AD Mascarenhas","BAW Mendis",7,0,0
"AD Mascarenhas","CH Gayle",7,0,0
"AD Mascarenhas","DP Nannes",1,0,0
"AD Mascarenhas","DW Steyn",2,0,0
"AD Mascarenhas","I Sharma",5,1,0
"AD Mascarenhas","JA Morkel",4,0,0
"AD Mascarenhas","JDP Oram",4,1,0
"AD Mascarenhas","MN Samuels",2,0,0
"AD Mascarenhas","NLTC Perera",3,0,0
"AD Mascarenhas","R Bhatia",7,0,0
"AD Mascarenhas","R Sharma",3,0,0
"AD Mascarenhas","SC Ganguly",6,1,0
"AD Mascarenhas","SL Malinga",5,0,0
"AD Mascarenhas","V Sehwag",6,0,1
"AD Mascarenhas","YA Abdulla",2,1,0
"AD Mascarenhas","Z Khan",3,0,0
"AD Mathews","A Ashish Reddy",3,0,0
"AD Mathews","A Kumble",5,1,0
"AD Mathews","A Mishra",17,2,1
"AD Mathews","A Symonds",13,0,0
"AD Mathews","AD Mascarenhas",6,2,0
"AD Mathews","AD Russell",9,1,0
"AD Mathews","Anureet Singh",1,0,0
"AD Mathews","AR Patel",3,1,0
"AD Mathews","B Akhil",5,1,0
"AD Mathews","B Kumar",13,0,0
"AD Mathews","B Lee",3,1,0
"AD Mathews","CH Morris",5,0,0
"AD Mathews","DE Bollinger",7,0,0
"AD Mathews","DJ Bravo",4,0,0
"AD Mathews","DL Vettori",7,0,0
"AD Mathews","DP Nannes",4,1,0
"AD Mathews","DW Steyn",5,0,0
"AD Mathews","GB Hogg",3,0,1
"AD Mathews","Harbhajan Singh",5,0,0
"AD Mathews","HH Pandya",4,0,1
"AD Mathews","HV Patel",3,0,0
"AD Mathews","I Sharma",3,0,0
"AD Mathews","IK Pathan",14,0,0
"AD Mathews","Iqbal Abdulla",9,0,1
"AD Mathews","J Botha",13,1,0
"AD Mathews","J Suchith",3,0,0
"AD Mathews","J Theron",3,1,0
"AD Mathews","JA Morkel",5,0,0
"AD Mathews","Jaskaran Singh",12,2,1
"AD Mathews","JD Ryder",4,0,0
"AD Mathews","JH Kallis",9,0,2
"AD Mathews","JM Kemp",5,0,0
"AD Mathews","JP Faulkner",21,3,1
"AD Mathews","KA Pollard",5,0,0
"AD Mathews","KAJ Roach",3,0,0
"AD Mathews","KK Cooper",6,1,0
"AD Mathews","KP Appanna",4,0,0
"AD Mathews","Kuldeep Yadav",2,0,0
"AD Mathews","KV Sharma",8,1,0
"AD Mathews","L Balaji",3,0,0
"AD Mathews","M de Lange",2,0,0
"AD Mathews","M Kartik",9,0,1
"AD Mathews","M Morkel",7,1,1
"AD Mathews","M Muralitharan",30,2,4
"AD Mathews","MC Henriques",4,1,0
"AD Mathews","MF Maharoof",4,0,1
"AD Mathews","MJ McClenaghan",9,2,0
"AD Mathews","Mohammed Siraj",3,0,0
"AD Mathews","NLTC Perera",7,1,0
"AD Mathews","P Awana",4,1,0
"AD Mathews","P Kumar",5,0,1
"AD Mathews","PJ Sangwan",5,1,0
"AD Mathews","PP Chawla",9,2,0
"AD Mathews","PP Ojha",11,1,1
"AD Mathews","R Ashwin",18,1,0
"AD Mathews","R Bhatia",31,0,1
"AD Mathews","R Dhawan",8,0,0
"AD Mathews","R Vinay Kumar",11,0,0
"AD Mathews","RA Jadeja",7,0,0
"AD Mathews","Rashid Khan",2,0,0
"AD Mathews","RN ten Doeschate",3,0,0
"AD Mathews","RP Singh",11,2,1
"AD Mathews","S Kaul",11,1,1
"AD Mathews","S Nadeem",7,0,0
"AD Mathews","SB Jakati",13,1,0
"AD Mathews","SJ Srivastava",5,1,0
"AD Mathews","SK Raina",6,0,0
"AD Mathews","SK Trivedi",4,0,0
"AD Mathews","SL Malinga",4,1,0
"AD Mathews","SP Narine",16,1,2
"AD Mathews","SR Watson",14,1,0
"AD Mathews","STR Binny",11,1,0
"AD Mathews","SW Tait",2,0,0
"AD Mathews","TG Southee",4,1,0
"AD Mathews","TL Suman",3,0,1
"AD Mathews","UT Yadav",23,2,1
"AD Mathews","WPUJC Vaas",2,0,1
"AD Mathews","YK Pathan",8,0,3
"AD Mathews","Z Khan",7,0,1
"AD Nath","AD Russell",5,0,0
"AD Nath","BB Sran",3,0,0
"AD Nath","CH Morris",5,1,0
"AD Nath","CJ Jordan",2,0,0
"AD Nath","DJ Bravo",4,1,0
"AD Nath","GC Viljoen",4,0,0
"AD Nath","Harbhajan Singh",2,0,0
"AD Nath","HF Gurney",5,0,0
"AD Nath","Imran Tahir",7,0,0
"AD Nath","IS Sodhi",6,0,0
"AD Nath","JD Unadkat",2,0,0
"AD Nath","JJ Bumrah",4,0,0
"AD Nath","K Rabada",2,1,0
"AD Nath","KH Pandya",1,0,0
"AD Nath","Kuldeep Yadav",2,0,0
"AD Nath","M Prasidh Krishna",3,0,1
"AD Nath","MK Lomror",4,1,0
"AD Nath","Mustafizur Rahman",6,0,0
"AD Nath","R Ashwin",3,0,0
"AD Nath","RA Jadeja",9,0,1
"AD Nath","S Lamichhane",5,2,0
"AD Nath","SL Malinga",2,0,0
"AD Nath","SP Narine",1,0,0
"AD Nath","TG Southee",4,1,0
"AD Nath","VR Aaron",1,0,0
"AD Nath","YS Chahal",3,0,0
"AD Russell","A Ashish Reddy",3,0,0
"AD Russell","A Mishra",21,1,1
"AD Russell","A Nehra",3,0,0
"AD Russell","AJ Tye",22,3,4
"AD Russell","AN Ahmed",5,1,1
"AD Russell","Ankit Sharma",6,0,2
"AD Russell","Anureet Singh",15,4,3
"AD Russell","AR Patel",29,4,4
"AD Russell","Arshdeep Singh",6,2,1
"AD Russell","AS Joseph",2,0,1
"AD Russell","AS Rajpoot",3,0,1
"AD Russell","Avesh Khan",25,1,4
"AD Russell","B Kumar",31,6,5
"AD Russell","B Laughlin",11,2,2
"AD Russell","B Lee",1,0,0
"AD Russell","B Stanlake",2,0,1
"AD Russell","BA Stokes",1,0,0
"AD Russell","BB Sran",10,3,1
"AD Russell","BE Hendricks",2,1,0
"AD Russell","Bipul Sharma",7,0,2
"AD Russell","C Sakariya",5,0,0
"AD Russell","CH Morris",26,3,3
"AD Russell","CJ Jordan",7,1,1
"AD Russell","CR Brathwaite",3,1,0
"AD Russell","CR Woakes",6,0,0
"AD Russell","D Wiese",5,1,1
"AD Russell","DJ Bravo",30,4,8
"AD Russell","DL Chahar",12,0,2
"AD Russell","DS Kulkarni",5,2,0
"AD Russell","DW Steyn",1,0,0
"AD Russell","GC Viljoen",2,0,0
"AD Russell","Harbhajan Singh",12,1,2
"AD Russell","Harpreet Brar",9,0,2
"AD Russell","HH Pandya",20,1,3
"AD Russell","HV Patel",27,2,3
"AD Russell","I Sharma",4,0,1
"AD Russell","I Udana",5,2,1
"AD Russell","Imran Tahir",28,3,1
"AD Russell","IS Sodhi",5,0,0
"AD Russell","J Suchith",4,1,2
"AD Russell","JC Archer",23,2,3
"AD Russell","JD Unadkat",9,2,2
"AD Russell","JJ Bumrah",45,7,2
"AD Russell","JL Pattinson",3,0,0
"AD Russell","JO Holder",5,1,3
"AD Russell","JP Faulkner",5,0,0
"AD Russell","JR Hazlewood",3,0,0
"AD Russell","K Rabada",27,4,6
"AD Russell","KA Jamieson",5,0,1
"AD Russell","Kartik Tyagi",3,0,2
"AD Russell","KH Pandya",11,0,1
"AD Russell","KK Ahmed",7,0,0
"AD Russell","KK Cooper",2,0,0
"AD Russell","KMA Paul",2,1,0
"AD Russell","Kuldeep Yadav",7,0,0
"AD Russell","L Ngidi",4,2,1
"AD Russell","Lalit Yadav",3,0,0
"AD Russell","LE Plunkett",8,1,0
"AD Russell","LH Ferguson",7,0,1
"AD Russell","LS Livingstone",2,0,2
"AD Russell","M Ashwin",6,0,2
"AD Russell","M Jansen",8,0,1
"AD Russell","M Markande",5,1,0
"AD Russell","MG Johnson",9,3,0
"AD Russell","MJ McClenaghan",5,0,0
"AD Russell","MM Ali",3,0,1
"AD Russell","MM Sharma",14,0,2
"AD Russell","Mohammed Shami",36,3,11
"AD Russell","Mohammed Siraj",21,2,2
"AD Russell","MP Stoinis",13,0,5
"AD Russell","Mujeeb Ur Rahman",1,1,0
"AD Russell","Mustafizur Rahman",11,2,0
"AD Russell","NA Saini",8,1,0
"AD Russell","NLTC Perera",15,3,1
"AD Russell","O Thomas",6,0,0
"AD Russell","P Negi",9,0,1
"AD Russell","P Parameswaran",3,0,1
"AD Russell","PWH de Silva",4,0,1
"AD Russell","R Ashwin",4,0,0
"AD Russell","R Bhatia",3,0,0
"AD Russell","R Shukla",5,0,0
"AD Russell","R Tewatia",7,1,1
"AD Russell","R Vinay Kumar",10,1,1
"AD Russell","RA Jadeja",26,2,2
"AD Russell","Rashid Khan",17,1,0
"AD Russell","Ravi Bishnoi",8,0,1
"AD Russell","RD Chahar",21,1,2
"AD Russell","RG More",5,0,0
"AD Russell","RS Bopara",4,1,0
"AD Russell","S Aravind",3,0,1
"AD Russell","S Gopal",9,0,2
"AD Russell","S Kaul",8,2,2
"AD Russell","S Lamichhane",5,0,2
"AD Russell","Sandeep Sharma",15,1,0
"AD Russell","SB Jakati",3,0,0
"AD Russell","SC Kuggeleijn",16,4,1
"AD Russell","Shahbaz Ahmed",6,0,2
"AD Russell","Shakib Al Hasan",7,0,0
"AD Russell","SL Malinga",13,3,2
"AD Russell","SM Curran",12,3,1
"AD Russell","SN Thakur",21,2,7
"AD Russell","SP Narine",7,0,0
"AD Russell","SR Watson",24,3,3
"AD Russell","STR Binny",1,0,0
"AD Russell","T Natarajan",16,2,1
"AD Russell","T Shamsi",5,1,2
"AD Russell","TA Boult",11,3,1
"AD Russell","TG Southee",17,1,6
"AD Russell","Umran Malik",12,1,0
"AD Russell","UT Yadav",7,2,1
"AD Russell","V Shankar",5,1,0
"AD Russell","VR Aaron",17,4,3
"AD Russell","Washington Sundar",6,0,3
"AD Russell","YS Chahal",41,7,6
"AD Russell","Z Khan",5,0,1
"AF Milne","DJ Bravo",4,0,0
"AF Milne","DL Chahar",2,0,0
"AF Milne","Imran Tahir",6,0,0
"AF Milne","JD Unadkat",3,0,0
"AF Milne","JR Hazlewood",4,0,0
"AF Milne","LH Ferguson",1,0,0
"AF Milne","MM Ali",1,0,0
"AF Milne","SN Thakur",7,0,1
"AG Murtaza","A Singh",4,0,0
"AG Murtaza","CH Gayle",3,1,0
"AG Murtaza","L Balaji",2,0,0
"AG Murtaza","RP Singh",1,0,0
"AG Murtaza","SP Narine",3,0,0
"AG Murtaza","SR Watson",1,0,0
"AG Paunikar","AB Dinda",5,1,0
"AG Paunikar","B Lee",11,1,0
"AG Paunikar","DW Steyn",9,2,0
"AG Paunikar","I Sharma",6,0,0
"AG Paunikar","Iqbal Abdulla",4,0,0
"AG Paunikar","JH Kallis",4,1,0
"AG Paunikar","L Balaji",11,1,0
"AG Paunikar","PP Ojha",4,2,0
"AG Paunikar","Shakib Al Hasan",3,1,0
"AJ Finch","A Chandila",5,2,0
"AJ Finch","A Choudhary",11,2,1
"AJ Finch","A Mishra",6,0,2
"AJ Finch","A Nehra",10,0,0
"AJ Finch","A Nortje",6,1,0
"AJ Finch","AB Dinda",7,1,1
"AJ Finch","AB McDonald",3,0,0
"AJ Finch","Abhishek Sharma",2,0,0
"AJ Finch","AD Russell",7,1,0
"AJ Finch","AF Milne",8,2,0
"AJ Finch","AG Murtaza",6,1,0
"AJ Finch","AN Ahmed",5,2,0
"AJ Finch","Anureet Singh",5,1,0
"AJ Finch","AR Patel",11,1,0
"AJ Finch","Arshdeep Singh",4,0,0
"AJ Finch","AS Rajpoot",4,0,0
"AJ Finch","Avesh Khan",6,1,0
"AJ Finch","Azhar Mahmood",10,2,1
"AJ Finch","B Kumar",21,0,1
"AJ Finch","B Lee",10,2,0
"AJ Finch","BA Stokes",2,0,0
"AJ Finch","BB Sran",16,3,1
"AJ Finch","BCJ Cutting",5,1,0
"AJ Finch","Bipul Sharma",4,0,0
"AJ Finch","BW Hilfenhaus",6,0,0
"AJ Finch","C de Grandhomme",6,0,0
"AJ Finch","C Sakariya",3,0,0
"AJ Finch","CH Gayle",7,0,0
"AJ Finch","CH Morris",12,3,0
"AJ Finch","CJ Anderson",19,4,0
"AJ Finch","CJ Jordan",7,0,0
"AJ Finch","CR Brathwaite",12,3,1
"AJ Finch","CV Varun",14,1,0
"AJ Finch","DJ Bravo",2,0,0
"AJ Finch","DL Chahar",17,3,0
"AJ Finch","DL Vettori",5,0,0
"AJ Finch","DP Nannes",15,5,0
"AJ Finch","DR Smith",6,1,0
"AJ Finch","DS Kulkarni",10,0,0
"AJ Finch","DT Christian",4,1,0
"AJ Finch","DW Steyn",9,2,0
"AJ Finch","GJ Maxwell",3,0,1
"AJ Finch","Harbhajan Singh",24,4,1
"AJ Finch","Harmeet Singh (2)",9,1,1
"AJ Finch","HH Pandya",14,0,1
"AJ Finch","I Sharma",15,4,0
"AJ Finch","IC Pandey",10,3,0
"AJ Finch","IK Pathan",18,5,1
"AJ Finch","Imran Tahir",13,1,1
"AJ Finch","Iqbal Abdulla",8,1,0
"AJ Finch","J Botha",4,0,1
"AJ Finch","JA Morkel",5,1,1
"AJ Finch","JC Archer",14,1,2
"AJ Finch","JD Unadkat",17,3,2
"AJ Finch","JH Kallis",6,0,0
"AJ Finch","JJ Bumrah",29,1,0
"AJ Finch","JL Pattinson",11,2,0
"AJ Finch","JO Holder",16,1,0
"AJ Finch","JP Duminy",6,0,1
"AJ Finch","JP Faulkner",27,4,0
"AJ Finch","JPR Scantlebury-Searles",4,0,1
"AJ Finch","K Rabada",11,2,0
"AJ Finch","KA Pollard",3,0,0
"AJ Finch","KH Pandya",27,3,0
"AJ Finch","KK Cooper",21,2,1
"AJ Finch","KL Nagarkoti",5,0,0
"AJ Finch","Kuldeep Yadav",10,0,2
"AJ Finch","KW Richardson",3,0,0
"AJ Finch","L Balaji",6,1,0
"AJ Finch","LH Ferguson",8,1,2
"AJ Finch","LR Shukla",12,2,2
"AJ Finch","M Ashwin",16,6,0
"AJ Finch","M de Lange",9,3,0
"AJ Finch","M Kartik",10,2,0
"AJ Finch","M Markande",7,0,0
"AJ Finch","M Morkel",23,1,1
"AJ Finch","M Muralitharan",5,0,0
"AJ Finch","M Prasidh Krishna",29,5,1
"AJ Finch","MA Starc",6,0,0
"AJ Finch","MC Henriques",20,4,2
"AJ Finch","MG Johnson",37,5,0
"AJ Finch","MJ McClenaghan",11,2,0
"AJ Finch","MM Ali",4,0,1
"AJ Finch","MM Patel",1,0,0
"AJ Finch","MM Sharma",15,3,0
"AJ Finch","Mohammed Shami",35,5,0
"AJ Finch","Mohammed Siraj",8,1,1
"AJ Finch","Monu Kumar",5,1,0
"AJ Finch","MP Stoinis",8,3,0
"AJ Finch","MR Marsh",5,0,0
"AJ Finch","MS Gony",9,3,1
"AJ Finch","Mustafizur Rahman",17,0,1
"AJ Finch","P Awana",6,1,0
"AJ Finch","P Kumar",11,1,0
"AJ Finch","P Negi",8,0,2
"AJ Finch","P Sahu",7,2,0
"AJ Finch","PJ Cummins",34,5,0
"AJ Finch","PP Chawla",23,3,1
"AJ Finch","PP Ojha",17,3,2
"AJ Finch","R Ashwin",31,0,2
"AJ Finch","R Bhatia",7,1,2
"AJ Finch","R Sharma",3,0,0
"AJ Finch","R Vinay Kumar",7,0,0
"AJ Finch","RA Jadeja",22,4,1
"AJ Finch","Rashid Khan",25,2,3
"AJ Finch","Ravi Bishnoi",8,1,0
"AJ Finch","RD Chahar",14,5,0
"AJ Finch","RP Singh",22,3,0
"AJ Finch","S Aravind",9,2,0
"AJ Finch","S Badree",5,0,2
"AJ Finch","S Gopal",5,1,0
"AJ Finch","S Kaul",12,0,1
"AJ Finch","S Nadeem",37,3,0
