"batsman1","bowler1","totalRuns"
"A Vala","AR Cusack",6
"A Vala","AR McBrine",10
"A Vala","B Muzarabani",4
"A Vala","B Regmi",15
"A Vala","BD Glover",2
"A Vala","Bilal Khan",1
"A Vala","BM Scholtz",5
"A Vala","BTJ Wheal",1
"A Vala","C Kyewuta",13
"A Vala","C Viljoen",8
"A Vala","CA Young",11
"A Vala","CAH Stevenson",13
"A Vala","CB Sole",16
"A Vala","CC Blake",1
"A Vala","CG Williams",2
"A Vala","CN Ackermann",15
"A Vala","CN Greaves",9
"A Vala","CS MacLeod",13
"A Vala","Dawlat Zadran",2
"A Vala","DC Smith",3
"A Vala","DC Stovell",5
"A Vala","DL Brangman",19
"A Vala","DM Nakrani",5
"A Vala","DMW Rawlins",7
"A Vala","Ehsan Khan",5
"A Vala","F Akankwasa",12
"A Vala","F Nsubuga",8
"A Vala","FJ Klaassen",6
"A Vala","GH Dockrell",8
"A Vala","GR Russ",1
"A Vala","H Ssenyondo",10
"A Vala","Hamid Hassan",2
"A Vala","Hamza Tahir",8
"A Vala","HER Tyler",9
"A Vala","Janak Prakash",6
"A Vala","JF Mooney",7
"A Vala","JH Davey",9
"A Vala","JJ Smit",4
"A Vala","JJ Tucker",11
"A Vala","JN Frylinck",1
"A Vala","JW Chilia",1
"A Vala","K Waiswa",26
"A Vala","Kaleemullah",8
"A Vala","Karan KC",6
"A Vala","Karweng NG",19
"A Vala","Khawar Ali",13
"A Vala","KJ O'Brien",3
"A Vala","KS Leverock",4
"A Vala","LN Oluoch",2
"A Vala","MC Sorensen",7
"A Vala","MG Erasmus",18
"A Vala","Mirwais Ashraf",1
"A Vala","Mohammad Nabi",2
"A Vala","Mohammad Nadeem",9
"A Vala","Mohammad Saifuddin",4
"A Vala","MRJ Watt",13
"A Vala","Muhammad Wafiq",14
"A Vala","Mustafizur Rahman",2
"A Vala","P Khadka",12
"A Vala","PA van Meekeren",6
"A Vala","Pavandeep Singh",40
"A Vala","PM Seelaar",6
"A Vala","R Mahajan",26
"A Vala","R Ngarava",1
"A Vala","RE van der Merwe",10
"A Vala","Riazat Ali Shah",19
"A Vala","RJ Trott",7
"A Vala","Rohan Mustafa",1
"A Vala","S Lamichhane",1
"A Vala","S Muniandy",7
"A Vala","SH Obed",11
"A Vala","SM Sharif",2
"A Vala","SN Netravalkar",2
"A Vala","Sompal Kami",12
"A Vala","SP Gauchan",1
"A Vala","SR Thompson",6
"A Vala","Sultan Ahmed (2)",7
"A Vala","Surinder Singh",10
"A Vala","Syazrul Idrus",14
"A Vala","Syed Aziz",10
"A Vala","T van der Gugten",6
"A Vala","TE Kane",2
"A Vala","TJ Murtagh",4
"A Vala","U Aryaman Sunil",10
"A Vala","V Baskaran",7
"A Vala","W Madhevere",2
"A Vala","W Nalisa",7
"A Vala","Z Groenewald",16
"A Vala","Zahoor Khan",7
"A Vala","Zeeshan Maqsood",10
"A Venkatesh","A Nathwani",5
"A Venkatesh","Abdullah Akbarjan",11
"A Venkatesh","Ali Hasan",1
"A Venkatesh","Amjad Sher",22
"A Venkatesh","Aqib Iqbal",5
"A Venkatesh","C Zavoiu",5
"A Venkatesh","DA Blignaut",3
"A Venkatesh","Delawar Khan",10
"A Venkatesh","DJ Turkich",3
"A Venkatesh","Ghulam Ahmadi",1
"A Venkatesh","HAM Shah",5
"A Venkatesh","Ijaz Hussain",1
"A Venkatesh","Iqbal Hossain",3
"A Venkatesh","Itibarshah Deedar",2
"A Venkatesh","Lucky Ali",14
"A Venkatesh","M Gherasim",9
"A Venkatesh","M Koli",2
"A Venkatesh","MB Tambe",10
"A Venkatesh","Mohammad Asaduzzaman",10
"A Venkatesh","Naveed Shahid",18
"A Venkatesh","PF Gallagher",17
"A Venkatesh","Raaz Mohammad",8
"A Venkatesh","Sahel Zadran",4
"A Venkatesh","Shahil Momin",6
"A Venkatesh","Surya Anand",3
"A Venkatesh","Taranjeet Singh",13
"A Venkatesh","V Ganesan",1
"A Venkatesh","V Saini",3
"A Zampa","B Kumar",4
"A Zampa","CJ Anderson",2
"A Zampa","CJ Jordan",1
"A Zampa","DJ Bravo",2
"A Zampa","Fazalhaq Farooqi",1
"A Zampa","Hasan Ali",2
"A Zampa","IS Sodhi",5
"A Zampa","K Rabada",2
"A Zampa","KJ Abbott",3
"A Zampa","MJ Santner",1
"A Zampa","OC McCoy",1
"A Zampa","PVD Chameera",2
"A Zampa","Shadab Khan",4
"A Zampa","Shakib Al Hasan",4
"A Zampa","SS Cottrell",1
"A Zampa","TA Boult",7
"A Zampa","Usman Shinwari",6
"AA Banner","DMW Rawlins",1
"AA Banner","G Irvin",4
"AA Banner","H Fennell",4
"AA Banner","J Theron",5
"AA Banner","MS Graham",2
"AA Banner","SN Netravalkar",5
"AA Gajic","T Turan",3
"AA Jasani","Bilal Hassun",1
"AA Jasani","BN Toube",5
"AA Jasani","CM Akachukwu",4
"AA Jasani","D Muhumuza",8
"AA Jasani","DB Loic",3
"AA Jasani","DM Nakrani",8
"AA Jasani","E Ochieng",13
"AA Jasani","E Otieno",30
"AA Jasani","EB Ringera",15
"AA Jasani","F Akankwasa",10
"AA Jasani","F Nsubuga",7
"AA Jasani","FJ Mpegna",9
"AA Jasani","H Ssenyondo",1
"AA Jasani","I Tchakou",1
"AA Jasani","IO Okpe",5
"AA Jasani","JB Abega",5
"AA Jasani","M Fru",13
"AA Jasani","P Aho",5
"AA Jasani","R Abdulkareem",7
"AA Jasani","Riazat Ali Shah",2
"AA Jasani","RR Patel",16
"AA Jasani","SO Ngoche",17
"AA Navicha","A Rangaswamy",1
"AA Navicha","B Maphosa",1
"AA Navicha","D Maisuria",1
"AA Navicha","E Ernest",13
"AA Navicha","G Sesay",2
"AA Navicha","K Motlanka",1
"AA Navicha","M Mooketsi",1
"AA Navicha","R Nehonde",1
"AA Navicha","S Conteh",1
"AA Navicha","V Balakrishnan",6
"AA Navicha","Z Abbasi",4
"AA Navicha","Zahid Khan",5
"AA Obanda","Abdur Rehman",2
"AA Obanda","Ahsan Malik",3
"AA Obanda","Arsalan Qadir",9
"AA Obanda","BD Glover",2
"AA Obanda","Bilal Hassun",11
"AA Obanda","CM Akachukwu",18
"AA Obanda","CS Martin",3
"AA Obanda","DL Vettori",1
"AA Obanda","DM Nakrani",16
"AA Obanda","DNA Ankrah",1
"AA Obanda","F Nsubuga",10
"AA Obanda","Fawad Alam",2
"AA Obanda","FJ Klaassen",2
"AA Obanda","G Bakiweyem",6
"AA Obanda","G Goudie",1
"AA Obanda","G Wijekoon",4
"AA Obanda","GH Dockrell",2
"AA Obanda","H Osinde",27
"AA Obanda","H Patel",5
"AA Obanda","H Ssenyondo",4
"AA Obanda","HA Chohan",31
"AA Obanda","Hamza Tahir",2
"AA Obanda","HS Baidwan",10
"AA Obanda","IO Okpe",31
"AA Obanda","JF Mooney",8
"AA Obanda","JH Davey",2
"AA Obanda","JM Davison",10
"AA Obanda","JO Adedeji",34
"AA Obanda","Junaid Siddiqui",7
"AA Obanda","Khurram Chohan",15
"AA Obanda","LPC Silva",9
"AA Obanda","MC Sorensen",8
"AA Obanda","Mohameed Taiwo",16
"AA Obanda","Mohammad Aadil Alam",1
"AA Obanda","MR Swart",8
"AA Obanda","MRJ Watt",3
"AA Obanda","Mudassar Bukhari",16
"AA Obanda","Mustapha Yusuf",17
"AA Obanda","NM Carter",13
"AA Obanda","P Aho",43
"AA Obanda","P Useni",30
"AA Obanda","PA van Meekeren",20
"AA Obanda","PM Seelaar",13
"AA Obanda","PR Stirling",1
"AA Obanda","R Abdulkareem",3
"AA Obanda","RA Abolarin",10
"AA Obanda","RE van der Merwe",1
"AA Obanda","Rizwan Cheema",10
"AA Obanda","RK Kiseto",27
"AA Obanda","RML Taylor",2
"AA Obanda","S Dhaniram",7
"AA Obanda","S Lamichhane",1
"AA Obanda","S Thakor",1
"AA Obanda","SA Jumbe",10
"AA Obanda","Shapoor Zadran",6
"AA Obanda","SL Malinga",6
"AA Obanda","SM Sharif",14
"AA Obanda","Sompal Kami",7
"AA Obanda","ST Jayasuriya",2
"AA Obanda","T van der Gugten",2
"AA Obanda","TGJ Gruijters",20
"AA Obanda","U Bhatti",13
"AA Obanda","Younis Khan",1
"AA Onikoyi","Aamir Kaleem",4
"AA Onikoyi","B Ward",4
"AA Onikoyi","BDH Stevens",5
"AA Onikoyi","CW Perchard",1
"AA Onikoyi","D Maisuria",5
"AA Onikoyi","DG Blampied",2
"AA Onikoyi","DK Anefie",3
"AA Onikoyi","DM Nakrani",5
"AA Onikoyi","DNA Ankrah",1
"AA Onikoyi","E Otieno",5
"AA Onikoyi","EB Ringera",2
"AA Onikoyi","Ehsan Khan",5
"AA Onikoyi","EJB Miles",5
"AA Onikoyi","F Akankwasa",1
"AA Onikoyi","F Nsubuga",26
"AA Onikoyi","GH Dockrell",1
"AA Onikoyi","GJ Delany",8
"AA Onikoyi","H Ssenyondo",2
"AA Onikoyi","IKO Aboagye",12
"AA Onikoyi","Khawar Ali",1
"AA Onikoyi","KS Bagabena",18
"AA Onikoyi","Mohammad Ghazanfar",5
"AA Onikoyi","Nasrulla Rana",5
"AA Onikoyi","RK Kiseto",7
"AA Onikoyi","SO Ngoche",20
"AA Onikoyi","V Ateak",15
"AA Onikoyi","Waqas Barkat",3
"AA Onikoyi","Zeeshan Maqsood",5
"AAA Patel","D Kansonkho",16
"AAA Patel","G Kansonkho",2
"AAA Patel","GM Ntambalika",6
"AAA Patel","JF Chester",2
"AAA Patel","JJ Wright",1
"AAA Patel","KJ Patel",7
"AAA Patel","MA Baig",1
"AAA Patel","N Krishna",12
"AAA Patel","OH Agbomadzie",1
"AAA Patel","P Vekaria",4
"AAA Patel","R Bakum",4
"AAA Patel","Sami Sohail",3
"Aaftab Alam Khan","AG Weligamage",1
"Aaftab Alam Khan","Arjun Vinod",7
"Aaftab Alam Khan","DV Varghese",8
"Aaftab Alam Khan","H Lakov",14
"Aaftab Alam Khan","HV Mandhyan",6
"Aaftab Alam Khan","Ijaz Hussain",4
"Aaftab Alam Khan","J Albin",24
"Aaftab Alam Khan","J Evans",3
"Aaftab Alam Khan","Karthik Pillai",3
"Aaftab Alam Khan","Najjam Shahzad",5
"Aaftab Alam Khan","Omar Rassol",8
"Aaftab Alam Khan","Osama Mahmood",1
"Aaftab Alam Khan","P Mishra",14
"Aaftab Alam Khan","R Kumar",1
"Aaftab Alam Khan","R Satheesan",11
"Aaftab Alam Khan","S Franklin",3
"Aaftab Alam Khan","S Wickramasekara",4
"Aaftab Alam Khan","Syed Maisam Ali",1
"Aaftab Alam Khan","Taranjeet Singh",13
"Aaftab Alam Khan","V Saini",1
"Aaftab Alam Khan","Yair Nagavkar",9
"AAhan Achar","R Ngarava",2
"Aamer Ikram","Atif Mehmood",3
"Aamer Ikram","BA Pai",2
"Aamer Ikram","E Packard",8
"Aamer Ikram","Farzan Afzal",2
"Aamer Ikram","Kuldeep Lal",16
"Aamer Ikram","MG Hunter",6
"Aamer Ikram","MO Bacarese",3
"Aamer Ikram","R Panchal",9
"Aamer Ikram","Raja Adeel",4
"Aamer Jamal","AU Rashid",6
"Aamer Jamal","CR Woakes",2
"Aamer Jamal","SM Curran",2
"Aamer Yamin","TA Boult",1
"Aamer Yamin","TG Southee",14
"Aamir Kaleem","A Bohara",2
"Aamir Kaleem","Aftab Alam",1
"Aamir Kaleem","Ahmed Raza",4
"Aamir Kaleem","Aizaz Khan",18
"Aamir Kaleem","Amir Hamza",2
"Aamir Kaleem","Anshuman Rath",32
"Aamir Kaleem","BM Scholtz",6
"Aamir Kaleem","CA Young",4
"Aamir Kaleem","CN Ackermann",1
"Aamir Kaleem","Dawlat Zadran",4
"Aamir Kaleem","DS Airee",6
"Aamir Kaleem","Ehsan Khan",4
"Aamir Kaleem","FJ Klaassen",2
"Aamir Kaleem","GH Dockrell",28
"Aamir Kaleem","GJ Delany",10
"Aamir Kaleem","Gulbadin Naib",3
"Aamir Kaleem","Haseeb Amjad",17
"Aamir Kaleem","J Little",1
"Aamir Kaleem","Karan KC",4
"Aamir Kaleem","KD Shah",4
"Aamir Kaleem","MG Erasmus",7
"Aamir Kaleem","Mohammad Ghazanfar",4
"Aamir Kaleem","Mohammad Nabi",9
"Aamir Kaleem","Mohammad Naveed",2
"Aamir Kaleem","MR Adair",2
"Aamir Kaleem","MS Chapman",3
"Aamir Kaleem","Nadeem Ahmed",26
"Aamir Kaleem","Nasrulla Rana",5
"Aamir Kaleem","PA van Meekeren",1
"Aamir Kaleem","PKD Chase",1
"Aamir Kaleem","PM Seelaar",13
"Aamir Kaleem","Qadeer Ahmed",5
"Aamir Kaleem","Rashid Khan",2
"Aamir Kaleem","Rohan Mustafa",16
"Aamir Kaleem","Rokhan Barakzai",3
"Aamir Kaleem","S Lamichhane",5
"Aamir Kaleem","S Snater",2
"Aamir Kaleem","Sayed Shirzad",5
"Aamir Kaleem","SC Getkate",14
"Aamir Kaleem","Shapoor Zadran",2
"Aamir Kaleem","Simi Singh",5
"Aamir Kaleem","SR Thompson",4
"Aamir Kaleem","Sulaimon Runsewe",1
"Aamir Kaleem","Tanwir Afzal",6
"Aamir Kaleem","Waheed Ahmed",1
"Aamir Kaleem","Waqas Khan",5
"Aamir Kaleem","WB Rankin",10
"Aamir Kaleem","Zahoor Khan",11
"Aamir Lal","I Takahashi",21
"Aamir Lal","R Sakurano-Thomas",13
"Aamir Lal","RM Koda",4
"Aaqib Sulehri","Aizaz Khan",5
"Aaqib Sulehri","AM Guruge",11
"Aaqib Sulehri","Haseeb Amjad",3
"Aaqib Sulehri","Qadeer Ahmed",9
"Aaqib Sulehri","Rokhan Barakzai",3
"Aaqib Sulehri","Tanwir Afzal",4
"Aarif Sheikh","A Krishna",6
"Aarif Sheikh","A Nao",8
"Aarif Sheikh","Aamir Kaleem",12
"Aarif Sheikh","Aftab Hussain",2
"Aarif Sheikh","Ayan Khan",5
"Aarif Sheikh","Basil Hameed",5
"Aarif Sheikh","Bilal Khan",17
"Aarif Sheikh","CA Soper",5
"Aarif Sheikh","CJA Amini",6
"Aarif Sheikh","CT Mutombodzi",1
"Aarif Sheikh","E Otieno",8
"Aarif Sheikh","EB Ringera",4
"Aarif Sheikh","Ehsan Khan",5
"Aarif Sheikh","Fayyaz Butt",11
"Aarif Sheikh","GH Dockrell",4
"Aarif Sheikh","GJ Delany",6
"Aarif Sheikh","Haroon Arshad",1
"Aarif Sheikh","Ibrahim Hassan",14
"Aarif Sheikh","Janak Prakash",4
"Aarif Sheikh","Junaid Siddique (2)",10
"Aarif Sheikh","K Christie",3
"Aarif Sheikh","Kaleemullah",12
"Aarif Sheikh","Kashif Daud",2
"Aarif Sheikh","KD Shah",12
"Aarif Sheikh","KH Prajapati",4
"Aarif Sheikh","Khawar Ali",18
"Aarif Sheikh","KV Morea",2
"Aarif Sheikh","L Shafeeg",12
"Aarif Sheikh","LN Oluoch",4
"Aarif Sheikh","Mohamed Mahfooz",16
"Aarif Sheikh","Mohammad Ghazanfar",3
"Aarif Sheikh","Mohammad Nadeem",9
"Aarif Sheikh","Muhammad Amir",1
"Aarif Sheikh","N Madziva",6
"Aarif Sheikh","N Vanua",11
"Aarif Sheikh","Nasrulla Rana",2
"Aarif Sheikh","Nestor Dhamba",6
"Aarif Sheikh","NM Odhiambo",6
"Aarif Sheikh","R Hekure",1
"Aarif Sheikh","Raag Kapur",1
"Aarif Sheikh","RE van der Merwe",2
"Aarif Sheikh","Rohan Mustafa",2
"Aarif Sheikh","S Vijayakumar",8
"Aarif Sheikh","SC Williams",2
"Aarif Sheikh","Sidhant Singh",11
"Aarif Sheikh","Simi Singh",5
"Aarif Sheikh","SO Ngoche",1
"Aarif Sheikh","SR Thompson",6
"Aarif Sheikh","Syazrul Idrus",1
"Aarif Sheikh","T Jamtsho",1
"Aarif Sheikh","T Singye",3
"Aarif Sheikh","TH David",7
"Aarif Sheikh","TL Chatara",2
"Aarif Sheikh","U Aryaman Sunil",3
"Aarif Sheikh","Umar Adam",7
"Aarif Sheikh","Vraj Patel",7
"Aarif Sheikh","Waqas Barkat",2
"Aarif Sheikh","WB Rankin",5
"Aarif Sheikh","WP Masakadza",1
"Aarif Sheikh","WT Mashinge",21
"Aarif Sheikh","Zahoor Khan",3
"Aarif Sheikh","Zeeshan Maqsood",10
"Aaron Jones","A Kirschbaum",4
"Aaron Jones","AC Douglas",8
"Aaron Jones","AF Ifill",2
"Aaron Jones","AR Puri",5
"Aaron Jones","B Ward",11
"Aaron Jones","BDH Stevens",4
"Aaron Jones","BFW de Leede",1
"Aaron Jones","CW Perchard",11
"Aaron Jones","DC Stovell",13
"Aaron Jones","DMW Rawlins",13
"Aaron Jones","EJB Miles",2
"Aaron Jones","GT Taylor",15
"Aaron Jones","H Fennell",5
"Aaron Jones","H Thaker",2
"Aaron Jones","J Hurley",6
"Aaron Jones","J Jagroo",2
"Aaron Jones","J Sumerauer",10
"Aaron Jones","Junaid Siddiqui",5
"Aaron Jones","K Hinds",2
"Aaron Jones","KS Leverock",15
"Aaron Jones","LA Musiani",2
"Aaron Jones","LHB Harrington-Myers",3
"Aaron Jones","MO Jones",11
"Aaron Jones","MR Montfort",2
"Aaron Jones","MS Graham",7
"Aaron Jones","N Dutta",10
"Aaron Jones","NR Kumar",1
"Aaron Jones","OGL Bascome",7
"Aaron Jones","P Manning",7
"Aaron Jones","PA van Meekeren",3
"Aaron Jones","RJ Trott",26
"Aaron Jones","RP Mitchell",16
"Aaron Jones","S Bau",3
"Aaron Jones","Saad Bin Zafar",6
"Aaron Jones","Sandeep Goud (2)",1
"Aaron Jones","SC Williams",5
"Aaron Jones","Shariz Ahmad",4
"Aaron Jones","SI Kamea",5
"Aaron Jones","Sikandar Raza",2
"Aaron Jones","TJG Pringle",7
"Aaron Jones","U Aryaman Sunil",5
"Aaron Jones","YSD Seneveratne",4
"Aaron Jones","Zahoor Khan",2
"Aasif Sheikh","A Dutt",4
"Aasif Sheikh","A Nao",11
"Aasif Sheikh","Ahmed Raza",2
"Aasif Sheikh","Anwar Rahman",16
"Aasif Sheikh","AR McBrine",2
"Aasif Sheikh","BFW de Leede",2
"Aasif Sheikh","Bilal Khan",17
"Aasif Sheikh","C Campher",5
"Aasif Sheikh","CA Soper",8
"Aasif Sheikh","CJA Amini",9
"Aasif Sheikh","D Mogan",8
"Aasif Sheikh","E Otieno",1
"Aasif Sheikh","Fitri Sham",7
"Aasif Sheikh","JL de Mey",11
"Aasif Sheikh","Junaid Siddique (2)",10
"Aasif Sheikh","Junaid Siddiqui",1
"Aasif Sheikh","Kaleem Sana",8
"Aasif Sheikh","Kaleemullah",12
"Aasif Sheikh","Kashif Daud",10
"Aasif Sheikh","Khizar Hayat",14
"Aasif Sheikh","KV Morea",15
"Aasif Sheikh","L Siaka",3
"Aasif Sheikh","LN Oluoch",7
"Aasif Sheikh","Mohammad Nadeem",1
"Aasif Sheikh","MR Adair",5
"Aasif Sheikh","Muhammad Amir",6
"Aasif Sheikh","Muhammad Wafiq",29
"Aasif Sheikh","N Pokana",10
"Aasif Sheikh","N Vanua",21
"Aasif Sheikh","NN Odhiambo",9
"Aasif Sheikh","PA van Meekeren",14
"Aasif Sheikh","Pavandeep Singh",39
"Aasif Sheikh","PM Seelaar",4
"Aasif Sheikh","PRP Boissevain",19
"Aasif Sheikh","R Hekure",21
"Aasif Sheikh","Rohan Mustafa",6
"Aasif Sheikh","S Muniandy",12
"Aasif Sheikh","S Vijay Unni",12
"Aasif Sheikh","Salman Nazar",8
"Aasif Sheikh","SI Kamea",12
"Aasif Sheikh","Simi Singh",11
"Aasif Sheikh","SO Ngoche",2
"Aasif Sheikh","Syazrul Idrus",9
"Aasif Sheikh","Syed Aziz",7
"Aasif Sheikh","VJ Kingma",16
"Aasif Sheikh","Zahoor Khan",6
"Aasif Sheikh","Zeeshan Maqsood",1
"Aayan Afzal Khan","BFW de Leede",1
"Aayan Afzal Khan","C Karunaratne",5
"Aayan Afzal Khan","FJ Klaassen",4
"Aayan Afzal Khan","M Theekshana",1
"Aayan Afzal Khan","MD Shanaka",5
"Aayan Afzal Khan","Mehedi Hasan Miraz",1
"Aayan Afzal Khan","Mohammad Saifuddin",13
"Aayan Afzal Khan","Mustafizur Rahman",1
"Aayan Afzal Khan","Nasum Ahmed",3
"Aayan Afzal Khan","PVD Chameera",3
"Aayan Afzal Khan","PWH de Silva",5
"Aayan Afzal Khan","Shoriful Islam",7
"AB Agarkar","DL Vettori",1
"AB Agarkar","Shahid Afridi",3
"AB Agarkar","Umar Gul",9
"AB Agarkar","Yasir Arafat",2
"AB Barath","Abdur Razzak",9
"AB Barath","P Utseya",3
"AB Barath","Rubel Hossain",2
"AB Barath","RW Price",5
"AB Barath","Shafiul Islam",4
"AB de Villiers","A Mishra",9
"AB de Villiers","A Nehra",4
"AB de Villiers","AB Agarkar",6
"AB de Villiers","Abdul Razzaq",2
"AB de Villiers","Abdur Razzak",8
"AB de Villiers","Abdur Rehman",25
"AB de Villiers","AD Mathews",18
"AB de Villiers","AD Russell",4
"AB de Villiers","Ahsan Malik",1
"AB de Villiers","Amir Hamza",5
"AB de Villiers","AR Patel",7
"AB de Villiers","Arafat Sunny",11
"AB de Villiers","AU Rashid",32
"AB de Villiers","B Geeves",2
"AB de Villiers","B Kumar",13
"AB de Villiers","BA Stokes",9
"AB de Villiers","BAW Mendis",17
"AB de Villiers","BM Wheeler",9
"AB de Villiers","C de Grandhomme",9
"AB de Villiers","CJ Jordan",51
"AB de Villiers","CR Brathwaite",2
"AB de Villiers","CS MacLeod",16
"AB de Villiers","DAJ Bracewell",9
"AB de Villiers","DAS Gunaratne",21
"AB de Villiers","DBL Powell",1
"AB de Villiers","DJ Bravo",4
"AB de Villiers","DJ Willey",18
"AB de Villiers","DJG Sammy",3
"AB de Villiers","DL Vettori",19
"AB de Villiers","DR Smith",12
"AB de Villiers","FH Edwards",2
"AB de Villiers","GA Rogers",11
"AB de Villiers","GB Hogg",16
"AB de Villiers","GD Drummond",24
"AB de Villiers","GH Worker",11
"AB de Villiers","GJ Maxwell",3
"AB de Villiers","GP Swann",18
"AB de Villiers","Harbhajan Singh",13
"AB de Villiers","HMRKB Herath",12
"AB de Villiers","I Sharma",5
"AB de Villiers","I Udana",10
"AB de Villiers","IK Pathan",5
"AB de Villiers","JC Tredwell",10
"AB de Villiers","JDF Vandersay",2
"AB de Villiers","JDP Oram",4
"AB de Villiers","JDS Neesham",9
"AB de Villiers","JE Taylor",29
"AB de Villiers","JEC Franklin",7
"AB de Villiers","JM Anderson",10
"AB de Villiers","JR Hazlewood",7
"AB de Villiers","JS Patel",6
"AB de Villiers","Junaid Khan",16
"AB de Villiers","JW Dernbach",24
"AB de Villiers","JW Hastings",6
"AB de Villiers","KA Pollard",10
"AB de Villiers","KAJ Roach",3
"AB de Villiers","KD Mills",17
"AB de Villiers","KMDN Kulasekara",2
"AB de Villiers","LA Dawson",11
"AB de Villiers","LE Plunkett",5
"AB de Villiers","LJ Wright",2
"AB de Villiers","LMP Simmons",1
"AB de Villiers","LV van Beek",5
"AB de Villiers","MA Starc",4
"AB de Villiers","MA Wood",11
"AB de Villiers","Mashrafe Mortaza",8
"AB de Villiers","MD Bates",1
"AB de Villiers","MD Shanaka",8
"AB de Villiers","Mehedi Hasan Miraz",21
"AB de Villiers","MH Yardy",3
"AB de Villiers","MJ Mason",18
"AB de Villiers","MJ McClenaghan",10
"AB de Villiers","MJ Santner",8
"AB de Villiers","MM Ali",2
"AB de Villiers","MM Patel",1
"AB de Villiers","MM Sharma",12
"AB de Villiers","Mohammad Hafeez",23
"AB de Villiers","Mohammad Irfan",19
"AB de Villiers","Mohammad Nabi",10
"AB de Villiers","Mohammad Saifuddin",14
"AB de Villiers","MR Gillespie",10
"AB de Villiers","MS Crane",39
"AB de Villiers","Mudassar Bukhari",8
"AB de Villiers","Mustafizur Rahman",11
"AB de Villiers","Naeem Islam",16
"AB de Villiers","Nasir Hossain",2
"AB de Villiers","Nawroz Mangal",12
"AB de Villiers","NL McCullum",50
"AB de Villiers","NLTC Perera",12
"AB de Villiers","NM Coulter-Nile",1
"AB de Villiers","NO Miller",2
"AB de Villiers","PADLR Sandakan",16
"AB de Villiers","PJ Cummins",2
"AB de Villiers","PM Seelaar",4
"AB de Villiers","PP Chawla",9
"AB de Villiers","R Ashwin",21
"AB de Villiers","R Rampaul",3
"AB de Villiers","RA Jadeja",11
"AB de Villiers","RAS Lakmal",7
"AB de Villiers","Rashid Khan",35
"AB de Villiers","RG Sharma",8
"AB de Villiers","RJ Nicol",13
"AB de Villiers","RJW Topley",26
"AB de Villiers","RM Haq",13
"AB de Villiers","RM Hira",7
"AB de Villiers","RP Singh",14
"AB de Villiers","RR Watson",15
"AB de Villiers","RS Bopara",3
"AB de Villiers","Rubel Hossain",11
"AB de Villiers","S Aravind",18
"AB de Villiers","S Prasanna",14
"AB de Villiers","Saeed Ajmal",18
"AB de Villiers","Samiullah Shenwari",19
"AB de Villiers","SB Styris",13
"AB de Villiers","SCJ Broad",37
"AB de Villiers","SE Bond",13
"AB de Villiers","Shafiul Islam",16
"AB de Villiers","Shahid Afridi",30
"AB de Villiers","Shakib Al Hasan",30
"AB de Villiers","SI Mahmood",6
"AB de Villiers","SJ Benn",22
"AB de Villiers","SK Raina",5
"AB de Villiers","SL Malinga",24
"AB de Villiers","SM Harwood",5
"AB de Villiers","SMSM Senanayake",1
"AB de Villiers","Sohail Tanvir",4
"AB de Villiers","Soumya Sarkar",9
"AB de Villiers","SR Watson",3
"AB de Villiers","ST Finn",1
"AB de Villiers","Syed Rasel",3
"AB de Villiers","TAM Siriwardana",2
"AB de Villiers","Taskin Ahmed",1
"AB de Villiers","TG Southee",27
"AB de Villiers","TLW Cooper",3
"AB de Villiers","TM Dilshan",2
"AB de Villiers","TT Bresnan",26
"AB de Villiers","Umar Gul",7
"AB de Villiers","XJ Doherty",3
"AB de Villiers","YK Pathan",11
"AB de Villiers","Yuvraj Singh",27
"AB de Villiers","Z Khan",9
"AB Dinda","AD Mathews",2
"AB Dinda","CRD Fernando",4
"AB Dinda","M Pushpakumara",8
"AB Dinda","SL Malinga",2
"AB Dinda","Sohail Tanvir",2
"AB Dinda","ST Jayasuriya",3
"AB Dinda","Umar Gul",1
"AB Kamara","A Rangaswamy",2
"AB Kamara","AM Kimote",4
"AB Kamara","CM Akachukwu",2
"AB Kamara","D Maisuria",4
"AB Kamara","HA Chohan",4
"AB Kamara","IO Okpe",6
"AB Kamara","P Aho",1
"AB Kamara","P Useni",1
"AB Kamara","RA Abolarin",8
"AB Kamara","S Thakor",2
"AB Kamara","SA Okpe",2
"AB Kamara","T Tshose",1
"AB Mengoumou","J Bulele",1
"AB Mengoumou","JJ Huo",1
"AB Mengoumou","SF Nhavotso",2
"Abdul Hashim","B Ward",14
"Abdul Hashim","CW Perchard",2
"Abdul Hashim","DG Blampied",10
"Abdul Hashim","DR Hooper",2
"Abdul Hashim","EJB Miles",3
"Abdul Hashim","Hassan Mehmood",1
"Abdul Hashim","Qudratullah Mir Afzail",2
"Abdul Hashim","W Peatfield",3
"Abdul Majid","Sayed Monib",1
"Abdul Rahman","S Wickramasekara",1
"Abdul Razzaq","A Shahzad",15
"Abdul Razzaq","Abdur Razzak",5
"Abdul Razzaq","AF Milne",18
"Abdul Razzaq","AJ Redmond",6
"Abdul Razzaq","AR Cusack",12
"Abdul Razzaq","CK Langeveldt",4
"Abdul Razzaq","D Gough",8
"Abdul Razzaq","DJ Hussey",13
"Abdul Razzaq","DL Vettori",18
"Abdul Razzaq","DP Nannes",1
"Abdul Razzaq","DT Christian",3
"Abdul Razzaq","DW Steyn",12
"Abdul Razzaq","GB Hogg",1
"Abdul Razzaq","GJ Maxwell",3
