"bowler1","batsman1","balls","runsConceded","ER"
"AD Russell","MP Stoinis",8,3,2.25
"AD Russell","MS Dhoni",28,43,9.21428571428571
"AD Russell","NLTC Perera",5,7,8.4
"AD Russell","P Kumar",4,0,0
"AD Russell","Q de Kock",37,89,14.4324324324324
"AD Russell","R Ashwin",7,18,15.4285714285714
"AD Russell","R Parag",6,12,12
"AD Russell","R Tewatia",2,4,12
"AD Russell","RA Tripathi",14,16,6.85714285714286
"AD Russell","RD Chahar",4,5,7.5
"AD Russell","RD Gaikwad",6,17,17
"AD Russell","RR Pant",23,42,10.9565217391304
"AD Russell","S Dhawan",35,58,9.94285714285714
"AD Russell","S Dube",3,2,4
"AD Russell","SA Yadav",17,30,10.5882352941176
"AD Russell","Sachin Baby",3,0,0
"AD Russell","SD Chitnis",7,14,12
"AD Russell","SK Raina",19,24,7.57894736842105
"AD Russell","SM Curran",9,15,10
"AD Russell","SN Khan",7,11,9.42857142857143
"AD Russell","SPD Smith",9,17,11.3333333333333
"AD Russell","SS Iyer",55,64,6.98181818181818
"AD Russell","SV Samson",19,32,10.1052631578947
"AD Russell","Swapnil Singh",1,0,0
"AD Russell","V Kohli",54,80,8.88888888888889
"AD Russell","V Sehwag",2,4,12
"AD Russell","V Shankar",9,9,6
"AD Russell","Washington Sundar",1,0,0
"AD Russell","YK Pathan",13,26,12
"AF Milne","AT Rayudu",3,0,0
"AF Milne","BA Stokes",1,0,0
"AF Milne","Ishan Kishan",1,0,0
"AF Milne","MC Henriques",1,0,0
"AF Milne","MK Tiwary",14,23,9.85714285714286
"AF Milne","MM Ali",2,0,0
"AF Milne","MS Dhoni",7,9,7.71428571428571
"AF Milne","SN Thakur",1,0,0
"AF Milne","V Kohli",9,15,10
"AG Murtaza","AB de Villiers",18,18,6
"AG Murtaza","AJ Finch",6,5,5
"AG Murtaza","B Chipli",4,2,3
"AG Murtaza","DPMD Jayawardene",11,10,5.45454545454545
"AG Murtaza","IK Pathan",11,7,3.81818181818182
"AG Murtaza","KD Karthik",8,6,4.5
"AG Murtaza","MD Mishra",3,4,8
"AG Murtaza","NV Ojha",9,3,2
"AG Murtaza","RV Uthappa",2,1,3
"AG Murtaza","V Sehwag",9,6,4
"AJ Finch","SR Tendulkar",16,15,5.625
"AJ Tye","AB de Villiers",21,23,6.57142857142857
"AJ Tye","AD Russell",22,46,12.5454545454545
"AJ Tye","AM Rahane",3,1,2
"AJ Tye","Ankit Sharma",4,2,3
"AJ Tye","AR Patel",14,26,11.1428571428571
"AJ Tye","BA Stokes",6,5,5
"AJ Tye","BA Stokes",6,5,5
"AJ Tye","CA Lynn",11,30,16.3636363636364
"AJ Tye","CH Gayle",4,2,3
"AJ Tye","DJ Hooda",4,4,6
"AJ Tye","E Lewis",2,0,0
"AJ Tye","G Gambhir",14,10,4.28571428571429
"AJ Tye","HH Pandya",25,30,7.2
"AJ Tye","Ishan Kishan",7,3,2.57142857142857
"AJ Tye","JC Archer",1,0,0
"AJ Tye","JD Unadkat",6,4,4
"AJ Tye","JD Unadkat",6,4,4
"AJ Tye","KA Pollard",7,12,10.2857142857143
"AJ Tye","KS Williamson",7,6,5.14285714285714
"AJ Tye","M Vijay",1,0,0
"AJ Tye","Mandeep Singh",12,13,6.5
"AJ Tye","MK Tiwary",7,6,5.14285714285714
"AJ Tye","MP Stoinis",14,21,9
"AJ Tye","N Rana",14,12,5.14285714285714
"AJ Tye","R Tewatia",11,7,3.81818181818182
"AJ Tye","R Tewatia",11,7,3.81818181818182
"AJ Tye","RA Jadeja",5,9,10.8
"AJ Tye","RA Tripathi",12,17,8.5
"AJ Tye","RD Gaikwad",2,0,0
"AJ Tye","RV Uthappa",26,40,9.23076923076923
"AJ Tye","SA Yadav",7,6,5.14285714285714
"AJ Tye","SE Marsh",1,0,0
"AJ Tye","SN Thakur",1,0,0
"AJ Tye","SP Narine",5,9,10.8
"AJ Tye","SS Iyer",12,17,8.5
"AJ Tye","SV Samson",5,3,3.6
"AJ Tye","TK Curran",2,0,0
"AJ Tye","TM Head",2,1,3
"AK Markram","MM Ali",3,7,14
"AL Menaria","AT Rayudu",6,3,3
"AL Menaria","MS Bisla",7,4,3.42857142857143
"AL Menaria","SR Tendulkar",4,5,7.5
"AM Nayar","AN Ghosh",1,0,0
"AM Nayar","BB McCullum",2,1,3
"AM Nayar","BJ Hodge",12,13,6.5
"AM Nayar","BJ Rohrer",10,12,7.2
"AM Nayar","LPC Silva",3,1,2
"AM Nayar","M Manhas",4,5,7.5
"AM Nayar","M Vijay",9,13,8.66666666666667
"AM Nayar","SC Ganguly",7,4,3.42857142857143
"AM Nayar","Y Nagar",4,11,16.5
"AM Rahane","LA Pomersbach",3,2,4
"AM Salvi","AM Nayar",1,0,0
"AM Salvi","DB Ravi Teja",3,0,0
"AM Salvi","IK Pathan",6,6,6
"AM Salvi","NV Ojha",6,1,1
"AM Salvi","RA Jadeja",7,7,6
"AN Ahmed","A Mishra",4,3,4.5
"AN Ahmed","AM Nayar",4,3,4.5
"AN Ahmed","B Kumar",2,2,6
"AN Ahmed","EJG Morgan",2,0,0
"AN Ahmed","G Gambhir",10,15,9
"AN Ahmed","Harbhajan Singh",1,0,0
"AN Ahmed","JD Ryder",3,0,0
"AN Ahmed","M Manhas",1,0,0
"AN Ahmed","MA Agarwal",8,7,5.25
"AN Ahmed","MS Dhoni",6,13,13
"AN Ahmed","R Bhatia",3,8,16
"AN Ahmed","RN ten Doeschate",4,6,9
"AN Ahmed","RV Uthappa",31,34,6.58064516129032
"AN Ahmed","Shakib Al Hasan",10,7,4.2
"AN Ahmed","V Kohli",1,0,0
"Anand Rajan","CH Gayle",7,12,10.2857142857143
"Anand Rajan","G Gambhir",14,13,5.57142857142857
"Anand Rajan","Harbhajan Singh",3,2,4
"Anand Rajan","J Botha",8,6,4.5
"Anand Rajan","KA Pollard",6,14,14
"Anand Rajan","PP Chawla",6,12,12
"Anand Rajan","SP Narine",1,0,0
"Anand Rajan","SR Tendulkar",10,10,6
"Anand Rajan","TL Suman",1,0,0
"Ankit Sharma","BB McCullum",24,32,8
"Ankit Sharma","DR Smith",27,41,9.11111111111111
"Ankit Sharma","F du Plessis",28,30,6.42857142857143
"Ankit Sharma","JD Ryder",4,5,7.5
"Ankit Sharma","LMP Simmons",18,11,3.66666666666667
"Ankit Sharma","M Vijay",22,23,6.27272727272727
"Ankit Sharma","M Vohra",9,9,6
"Ankit Sharma","MEK Hussey",11,18,9.81818181818182
"Ankit Sharma","MK Pandey",6,2,2
"Ankit Sharma","SK Raina",5,4,4.8
"Ankit Sharma","YK Pathan",10,11,6.6
"Ankit Soni","Mandeep Singh",3,1,2
"Ankit Soni","N Rana",6,6,6
"Ankit Soni","P Negi",6,13,13
"Ankit Soni","PA Patel",9,7,4.66666666666667
"Anureet Singh","AD Mascarenhas",3,3,6
"Anureet Singh","AM Rahane",11,11,6
"Anureet Singh","AP Tare",4,3,4.5
"Anureet Singh","AR Patel",4,8,12
"Anureet Singh","DA Warner",25,43,10.32
"Anureet Singh","DJ Hooda",9,20,13.3333333333333
"Anureet Singh","DR Smith",1,0,0
"Anureet Singh","GH Vihari",5,9,10.8
"Anureet Singh","Harbhajan Singh",11,30,16.3636363636364
"Anureet Singh","JP Faulkner",4,3,4.5
"Anureet Singh","KK Nair",11,12,6.54545454545455
"Anureet Singh","LMP Simmons",12,11,5.5
"Anureet Singh","MA Agarwal",24,29,7.25
"Anureet Singh","PC Valthaty",6,4,4
"Anureet Singh","PP Chawla",3,6,12
"Anureet Singh","PP Chawla",3,6,12
"Anureet Singh","RV Uthappa",6,12,12
"Anureet Singh","SN Khan",7,8,6.85714285714286
"Anureet Singh","V Kohli",16,26,9.75
"Anureet Singh","Yuvraj Singh",4,7,10.5
"AP Dole","AC Gilchrist",7,18,15.4285714285714
"AP Dole","KA Pollard",9,18,12
"AP Dole","VVS Laxman",3,4,8
"AR Patel","AB de Villiers",70,71,6.08571428571429
"AR Patel","Abhishek Sharma",1,0,0
"AR Patel","AD Russell",29,55,11.3793103448276
"AR Patel","AJ Finch",11,11,6
"AR Patel","AJ Tye",5,13,15.6
"AR Patel","AM Rahane",49,65,7.95918367346939
"AR Patel","AT Rayudu",34,51,9
"AR Patel","BA Stokes",20,28,8.4
"AR Patel","BB McCullum",40,42,6.3
"AR Patel","BCJ Cutting",7,4,3.42857142857143
"AR Patel","BJ Hodge",4,4,6
"AR Patel","CA Lynn",15,22,8.8
"AR Patel","CH Gayle",33,65,11.8181818181818
"AR Patel","CH Morris",5,2,2.4
"AR Patel","CJ Anderson",24,49,12.25
"AR Patel","DA Miller",2,1,3
"AR Patel","DA Warner",57,93,9.78947368421053
"AR Patel","DJ Bravo",1,0,0
"AR Patel","DJ Malan",8,4,3
"AR Patel","DR Smith",24,32,8
"AR Patel","F du Plessis",64,72,6.75
"AR Patel","F du Plessis",64,72,6.75
"AR Patel","GJ Bailey",4,1,1.5
"AR Patel","HH Pandya",17,18,6.35294117647059
"AR Patel","IK Pathan",5,2,2.4
"AR Patel","Imran Tahir",4,4,6
"AR Patel","JO Holder",8,4,3
"AR Patel","KA Pollard",31,43,8.32258064516129
"AR Patel","KD Karthik",46,66,8.60869565217391
"AR Patel","KK Cooper",2,2,6
"AR Patel","KK Nair",15,19,7.6
"AR Patel","KL Rahul",35,23,3.94285714285714
"AR Patel","KM Jadhav",12,11,5.5
"AR Patel","KP Pietersen",20,30,9
"AR Patel","KS Williamson",52,59,6.80769230769231
"AR Patel","LS Livingstone",3,2,4
"AR Patel","MA Agarwal",45,36,4.8
"AR Patel","MA Agarwal",45,36,4.8
"AR Patel","MA Agarwal",45,36,4.8
"AR Patel","Mandeep Singh",32,31,5.8125
"AR Patel","MC Henriques",20,22,6.6
"AR Patel","MEK Hussey",5,2,2.4
"AR Patel","MK Pandey",68,44,3.88235294117647
"AR Patel","MM Ali",14,15,6.42857142857143
"AR Patel","Mohammed Shami",3,1,2
"AR Patel","MP Stoinis",14,7,3
"AR Patel","N Rana",32,38,7.125
"AR Patel","NV Ojha",26,37,8.53846153846154
"AR Patel","P Negi",2,1,3
"AR Patel","PP Chawla",6,4,4
"AR Patel","Q de Kock",40,64,9.6
"AR Patel","R Ashwin",10,14,8.4
"AR Patel","R Dhawan",8,2,1.5
"AR Patel","R Parag",11,7,3.81818181818182
"AR Patel","R Tewatia",13,12,5.53846153846154
"AR Patel","RA Jadeja",20,30,9
"AR Patel","RA Tripathi",11,7,3.81818181818182
"AR Patel","Rashid Khan",5,6,7.2
"AR Patel","RG Sharma",50,42,5.04
"AR Patel","RM Patidar",6,5,5
"AR Patel","RV Uthappa",82,86,6.29268292682927
"AR Patel","RV Uthappa",82,86,6.29268292682927
"AR Patel","S Badree",1,0,0
"AR Patel","S Rana",2,1,3
"AR Patel","SA Yadav",61,53,5.21311475409836
"AR Patel","SA Yadav",61,53,5.21311475409836
"AR Patel","Shakib Al Hasan",8,10,7.5
"AR Patel","SK Raina",48,63,7.875
"AR Patel","SN Khan",11,6,3.27272727272727
"AR Patel","SPD Smith",28,31,6.64285714285714
"AR Patel","SR Watson",52,55,6.34615384615385
"AR Patel","SS Iyer",40,62,9.3
"AR Patel","SS Tiwary",16,18,6.75
"AR Patel","SV Samson",57,65,6.84210526315789
"AR Patel","SW Billings",14,23,9.85714285714286
"AR Patel","V Kohli",59,67,6.8135593220339
"AR Patel","V Shankar",17,20,7.05882352941176
"AR Patel","VR Iyer",16,19,7.125
"AR Patel","Yuvraj Singh",33,63,11.4545454545455
"Arshdeep Singh","AB de Villiers",2,6,18
"Arshdeep Singh","AD Russell",6,17,17
"Arshdeep Singh","AM Rahane",9,10,6.66666666666667
"Arshdeep Singh","C Sakariya",3,5,10
"Arshdeep Singh","D Padikkal",27,38,8.44444444444444
"Arshdeep Singh","E Lewis",1,0,0
"Arshdeep Singh","F du Plessis",35,55,9.42857142857143
"Arshdeep Singh","HH Pandya",21,14,4
"Arshdeep Singh","Ishan Kishan",3,1,2
"Arshdeep Singh","JC Buttler",14,16,6.85714285714286
"Arshdeep Singh","Kartik Tyagi",3,1,2
"Arshdeep Singh","KD Karthik",22,30,8.18181818181818
"Arshdeep Singh","KH Pandya",6,9,9
"Arshdeep Singh","KK Ahmed",2,0,0
"Arshdeep Singh","Lalit Yadav",5,5,6
"Arshdeep Singh","LS Livingstone",6,15,15
"Arshdeep Singh","M Vohra",2,0,0
"Arshdeep Singh","MJ Santner",2,4,12
"Arshdeep Singh","MK Lomror",3,1,2
"Arshdeep Singh","MK Pandey",10,9,5.4
"Arshdeep Singh","MM Ali",4,4,6
"Arshdeep Singh","N Rana",6,13,13
"Arshdeep Singh","PJ Sangwan",2,1,3
"Arshdeep Singh","PK Garg",8,4,3
"Arshdeep Singh","PP Shaw",14,21,9
"Arshdeep Singh","RA Jadeja",9,7,4.66666666666667
"Arshdeep Singh","Rashid Khan",3,1,2
"Arshdeep Singh","RD Gaikwad",13,6,2.76923076923077
"Arshdeep Singh","RG Sharma",7,5,4.28571428571429
"Arshdeep Singh","S Dube",12,17,8.5
"Arshdeep Singh","SA Yadav",22,28,7.63636363636364
"Arshdeep Singh","Sandeep Sharma",1,0,0
"Arshdeep Singh","Shubman Gill",32,40,7.5
"Arshdeep Singh","Shubman Gill",32,40,7.5
"Arshdeep Singh","SN Khan",5,6,7.2
"Arshdeep Singh","SN Thakur",2,1,3
"Arshdeep Singh","SP Narine",6,3,3
"Arshdeep Singh","SV Samson",27,50,11.1111111111111
"Arshdeep Singh","V Shankar",7,10,8.57142857142857
"Arshdeep Singh","WP Saha",13,20,9.23076923076923
"Arshdeep Singh","YBK Jaiswal",5,2,2.4
"AS Joseph","Abhishek Sharma",6,10,10
"AS Joseph","AD Russell",2,6,18
"AS Joseph","AT Rayudu",7,8,6.85714285714286
"AS Joseph","B Kumar",2,0,0
"AS Joseph","DA Warner",1,0,0
"AS Joseph","DJ Hooda",12,12,6
"AS Joseph","Ishan Kishan",7,7,6
"AS Joseph","MK Lomror",6,13,13
"AS Joseph","MM Ali",4,1,1.5
"AS Joseph","Rashid Khan",1,0,0
"AS Joseph","S Dube",9,9,6
"AS Joseph","S Kaul",1,0,0
"AS Joseph","V Shankar",3,0,0
"AS Joseph","Washington Sundar",2,1,3
"AS Rajpoot","AD Russell",3,7,14
"AS Rajpoot","B Kumar",1,0,0
"AS Rajpoot","DR Smith",1,0,0
"AS Rajpoot","F du Plessis",18,17,5.66666666666667
"AS Rajpoot","GJ Maxwell",13,19,8.76923076923077
"AS Rajpoot","JC Buttler",16,27,10.125
"AS Rajpoot","JD Unadkat",3,2,4
"AS Rajpoot","K Gowtham",3,4,8
"AS Rajpoot","KA Pollard",18,43,14.3333333333333
"AS Rajpoot","KH Pandya",13,16,7.38461538461539
"AS Rajpoot","KL Rahul",11,11,6
"AS Rajpoot","KS Williamson",3,0,0
"AS Rajpoot","MK Pandey",11,6,3.27272727272727
"AS Rajpoot","Mohammad Nabi",2,4,12
"AS Rajpoot","N Rana",8,12,9
"AS Rajpoot","PP Shaw",5,5,6
"AS Rajpoot","RG Sharma",19,23,7.26315789473684
"AS Rajpoot","RT Ponting",3,1,2
"AS Rajpoot","S Dhawan",8,13,9.75
"AS Rajpoot","SS Tiwary",13,10,4.61538461538461
"AS Rajpoot","SW Billings",1,0,0
"AS Rajpoot","WP Saha",7,6,5.14285714285714
"AS Roy","DR Shorey",7,5,4.28571428571429
"AS Roy","KK Nair",3,2,4
"Avesh Khan","Abdul Samad",4,7,10.5
"Avesh Khan","Abhishek Sharma",7,3,2.57142857142857
"Avesh Khan","AD Russell",25,36,8.64
"Avesh Khan","AJ Finch",6,10,10
"Avesh Khan","B Kumar",5,7,8.4
"Avesh Khan","DA Miller",32,52,9.75
"Avesh Khan","F du Plessis",36,41,6.83333333333333
"Avesh Khan","FA Allen",1,0,0
"Avesh Khan","HH Pandya",13,6,2.76923076923077
"Avesh Khan","JC Buttler",14,35,15
"Avesh Khan","JM Bairstow",7,15,12.8571428571429
"Avesh Khan","KD Karthik",26,38,8.76923076923077
"Avesh Khan","KS Williamson",19,26,8.21052631578947
"Avesh Khan","LS Livingstone",3,1,2
"Avesh Khan","M Shahrukh Khan",1,0,0
"Avesh Khan","MM Ali",16,22,8.25
"Avesh Khan","MS Dhoni",22,34,9.27272727272727
"Avesh Khan","MS Wade",5,5,6
"Avesh Khan","N Pooran",7,8,6.85714285714286
"Avesh Khan","N Rana",24,30,7.5
"Avesh Khan","NM Coulter-Nile",2,1,3
"Avesh Khan","R Ashwin",9,13,8.66666666666667
"Avesh Khan","R Parag",4,1,1.5
"Avesh Khan","RA Jadeja",8,7,5.25
"Avesh Khan","RA Tripathi",14,18,7.71428571428571
"Avesh Khan","Rashid Khan",6,4,4
"Avesh Khan","RD Chahar",3,4,8
"Avesh Khan","RD Gaikwad",12,10,5
"Avesh Khan","RG Sharma",15,13,5.2
"Avesh Khan","S Dube",4,1,1.5
"Avesh Khan","SA Yadav",8,2,1.5
"Avesh Khan","Shubman Gill",37,39,6.32432432432432
"Avesh Khan","SV Samson",27,29,6.44444444444444
"Avesh Khan","TG Southee",5,3,3.6
"Avesh Khan","V Kohli",11,6,3.27272727272727
"Avesh Khan","V Shankar",4,4,6
"Avesh Khan","Virat Singh",4,0,0
"Avesh Khan","Yuvraj Singh",2,4,12
"Azhar Mahmood","AB de Villiers",17,21,7.41176470588235
"Azhar Mahmood","AB McDonald",3,5,10
"Azhar Mahmood","AM Nayar",7,8,6.85714285714286
"Azhar Mahmood","AM Rahane",21,24,6.85714285714286
"Azhar Mahmood","B Kumar",6,6,6
"Azhar Mahmood","BB Samantray",4,2,3
"Azhar Mahmood","CH Gayle",22,20,5.45454545454545
"Azhar Mahmood","DB Das",1,0,0
"Azhar Mahmood","DPMD Jayawardene",22,35,9.54545454545454
"Azhar Mahmood","DT Christian",3,5,10
"Azhar Mahmood","EJG Morgan",24,27,6.75
"Azhar Mahmood","F du Plessis",3,2,4
"Azhar Mahmood","G Gambhir",4,5,7.5
"Azhar Mahmood","JA Morkel",7,12,10.2857142857143
"Azhar Mahmood","JEC Franklin",10,10,6
"Azhar Mahmood","JH Kallis",8,9,6.75
"Azhar Mahmood","KL Rahul",4,8,12
"Azhar Mahmood","LJ Wright",5,16,19.2
"Azhar Mahmood","NM Coulter-Nile",2,1,3
"Azhar Mahmood","PA Patel",3,2,4
"Azhar Mahmood","R Dhawan",4,1,1.5
"Azhar Mahmood","S Badrinath",2,0,0
"Azhar Mahmood","SK Raina",14,22,9.42857142857143
"Azhar Mahmood","SR Tendulkar",18,27,9
"Azhar Mahmood","TL Suman",3,1,2
"Azhar Mahmood","UBT Chand",9,3,2
"Azhar Mahmood","V Kohli",11,7,3.81818181818182
"Azhar Mahmood","YK Pathan",4,3,4.5
"Azhar Mahmood","Yuvraj Singh",1,0,0
"B Akhil","AC Gilchrist",12,26,13
"B Akhil","DJ Hussey",5,3,3.6
"B Akhil","HH Gibbs",13,13,6
"B Akhil","KD Karthik",3,2,4
"B Akhil","PR Shah",5,2,2.4
"B Akhil","RV Uthappa",11,11,6
"B Geeves","AM Nayar",1,0,0
"B Geeves","YK Pathan",5,10,12
"B Kumar","AB de Villiers",43,70,9.76744186046512
"B Kumar","AC Gilchrist",12,19,9.5
"B Kumar","AD Nath",1,0,0
"B Kumar","AD Russell",31,66,12.7741935483871
"B Kumar","AJ Finch",21,19,5.42857142857143
"B Kumar","AM Rahane",104,91,5.25
"B Kumar","AN Ahmed",1,0,0
"B Kumar","AR Patel",22,40,10.9090909090909
"B Kumar","AT Rayudu",69,84,7.30434782608696
"B Kumar","BA Stokes",5,13,15.6
"B Kumar","BB McCullum",41,32,4.68292682926829
"B Kumar","C de Grandhomme",18,20,6.66666666666667
"B Kumar","CA Lynn",33,44,8
"B Kumar","CH Gayle",94,134,8.5531914893617
"B Kumar","CH Morris",14,21,9
"B Kumar","CL White",23,32,8.34782608695652
"B Kumar","CM Gautam",10,14,8.4
"B Kumar","D Padikkal",25,17,4.08
"B Kumar","DA Miller",27,45,10
"B Kumar","DJ Bravo",12,20,10
"B Kumar","DJ Hussey",6,4,4
"B Kumar","DJM Short",5,5,6
"B Kumar","DR Smith",45,47,6.26666666666667
"B Kumar","DW Steyn",2,1,3
"B Kumar","E Lewis",3,1,2
"B Kumar","ER Dwivedi",6,6,6
"B Kumar","F du Plessis",58,71,7.3448275862069
"B Kumar","GH Vihari",13,4,1.84615384615385
"B Kumar","GJ Bailey",16,16,6
"B Kumar","GJ Maxwell",33,39,7.09090909090909
"B Kumar","GJ Maxwell",33,39,7.09090909090909
"B Kumar","Gurkeerat Singh",10,11,6.6
"B Kumar","Harbhajan Singh",18,11,3.66666666666667
"B Kumar","HH Pandya",17,21,7.41176470588235
"B Kumar","HM Amla",10,11,6.6
"B Kumar","J Botha",2,6,18
"B Kumar","JEC Franklin",10,5,3
"B Kumar","JJ Roy",13,15,6.92307692307692
"B Kumar","JO Holder",4,3,4.5
"B Kumar","JP Duminy",21,23,6.57142857142857
"B Kumar","JP Faulkner",9,21,14
"B Kumar","KA Pollard",31,52,10.0645161290323
"B Kumar","KC Cariappa",3,0,0
"B Kumar","KD Karthik",58,76,7.86206896551724
"B Kumar","KH Pandya",16,20,7.5
"B Kumar","KK Nair",24,29,7.25
"B Kumar","KL Rahul",80,94,7.05
"B Kumar","KMA Paul",3,6,12
"B Kumar","KV Sharma",7,4,3.42857142857143
"B Kumar","KW Richardson",2,1,3
"B Kumar","LMP Simmons",28,14,3
"B Kumar","LR Shukla",2,1,3
"B Kumar","LS Livingstone",2,1,3
"B Kumar","M Shahrukh Khan",4,8,12
"B Kumar","M Vijay",43,36,5.02325581395349
"B Kumar","M Vohra",29,26,5.37931034482759
"B Kumar","MA Agarwal",29,31,6.41379310344828
"B Kumar","Mandeep Singh",32,35,6.5625
"B Kumar","MDKJ Perera",1,0,0
"B Kumar","MG Johnson",9,9,6
"B Kumar","MJ Guptill",10,11,6.6
"B Kumar","MK Pandey",19,20,6.31578947368421
"B Kumar","MK Tiwary",22,27,7.36363636363636
"B Kumar","MM Patel",1,0,0
"B Kumar","MM Sharma",4,4,6
"B Kumar","Mohammed Siraj",1,0,0
"B Kumar","MS Bisla",5,5,6
"B Kumar","N Rana",35,39,6.68571428571429
"B Kumar","NT Ellis",8,9,6.75
"B Kumar","P Kumar",7,9,7.71428571428571
"B Kumar","P Negi",1,0,0
"B Kumar","PA Patel",73,70,5.75342465753425
"B Kumar","PA Patel",73,70,5.75342465753425
"B Kumar","Parvez Rasool",5,5,6
"B Kumar","PJ Cummins",1,0,0
"B Kumar","PP Shaw",36,36,6
"B Kumar","R Bhatia",2,0,0
"B Kumar","R Dhawan",3,1,2
"B Kumar","R Sathish",5,4,4.8
"B Kumar","R Vinay Kumar",1,0,0
"B Kumar","RA Jadeja",45,59,7.86666666666667
"B Kumar","RD Chahar",4,4,6
"B Kumar","RG Sharma",49,66,8.08163265306122
"B Kumar","RN ten Doeschate",11,24,13.0909090909091
"B Kumar","RR Pant",36,82,13.6666666666667
"B Kumar","RV Uthappa",80,87,6.525
"B Kumar","S Anirudha",2,0,0
"B Kumar","S Dhawan",54,50,5.55555555555556
"B Kumar","S Dube",3,2,4
"B Kumar","S Gopal",10,11,6.6
"B Kumar","SA Yadav",11,21,11.4545454545455
"B Kumar","Sachin Baby",8,14,10.5
"B Kumar","SE Marsh",13,10,4.61538461538461
"B Kumar","SE Rutherford",6,7,7
"B Kumar","Shakib Al Hasan",11,11,6
"B Kumar","Shubman Gill",43,37,5.16279069767442
"B Kumar","SK Raina",61,80,7.86885245901639
"B Kumar","SO Hetmyer",23,34,8.8695652173913
"B Kumar","SP Jackson",5,4,4.8
"B Kumar","SP Narine",21,27,7.71428571428571
"B Kumar","SR Watson",89,79,5.32584269662921
"B Kumar","SS Iyer",49,44,5.38775510204082
"B Kumar","STR Binny",15,19,7.6
"B Kumar","SV Samson",89,116,7.82022471910112
"B Kumar","SW Billings",9,5,3.33333333333333
"B Kumar","TH David",5,8,9.6
"B Kumar","TS Mills",3,6,12
"B Kumar","V Kohli",64,77,7.21875
"B Kumar","V Kohli",64,77,7.21875
"B Kumar","V Sehwag",20,29,8.7
"B Kumar","VR Aaron",3,6,12
"B Kumar","YK Pathan",41,49,7.17073170731707
"B Laughlin","AT Rayudu",11,12,6.54545454545455
"B Laughlin","GJ Maxwell",1,0,0
"B Laughlin","JPR Scantlebury-Searles",2,1,3
"B Laughlin","KD Karthik",18,22,7.33333333333333
"B Laughlin","P Negi",1,0,0
"B Laughlin","SN Khan",1,0,0
"B Laughlin","SR Watson",9,16,10.6666666666667
"B Laughlin","UT Yadav",1,0,0
"B Laughlin","V Shankar",3,3,6
"B Lee","AC Blizzard",10,23,13.8
"B Lee","AL Menaria",5,2,2.4
"B Lee","BJ Hodge",16,35,13.125
"B Lee","CH Gayle",29,52,10.7586206896552
"B Lee","CL White",4,6,9
"B Lee","DB Ravi Teja",5,3,3.6
"B Lee","DPMD Jayawardene",24,39,9.75
"B Lee","F du Plessis",1,0,0
"B Lee","KD Karthik",10,10,6
"B Lee","MF Maharoof",9,9,6
"B Lee","PA Patel",13,13,6
"B Lee","PC Valthaty",10,8,4.8
"B Lee","R Bhatia",4,1,1.5
"B Lee","RA Jadeja",11,15,8.18181818181818
"B Lee","RG Sharma",22,41,11.1818181818182
"B Lee","RV Uthappa",7,24,20.5714285714286
"B Lee","S Dhawan",31,36,6.96774193548387
"B Lee","SE Marsh",2,1,3
"B Lee","SK Trivedi",1,0,0
"B Lee","SR Watson",19,11,3.47368421052632
"B Lee","ST Jayasuriya",14,5,2.14285714285714
"B Lee","UBT Chand",9,4,2.66666666666667
"B Lee","V Sehwag",28,32,6.85714285714286
"B Lee","Y Nagar",10,11,6.6
"B Lee","Y Nagar",10,11,6.6
"B Lee","Y Venugopal Rao",12,12,6
"B Lee","YK Pathan",3,6,12
"B Stanlake","AD Russell",2,6,18
"B Stanlake","BA Stokes",4,4,6
"B Stanlake","KA Pollard",8,11,8.25
"B Stanlake","KK Nair",1,0,0
"B Stanlake","N Rana",7,1,0.857142857142857
"B Stanlake","RG Sharma",6,10,10
"B Stanlake","SV Samson",20,26,7.8
"BA Bhatt","AL Menaria",1,0,0
"BA Bhatt","AS Raut",2,1,3
"BA Bhatt","DS Kulkarni",3,1,2
"BA Bhatt","EJG Morgan",3,3,6
"BA Bhatt","Harbhajan Singh",4,6,9
"BA Bhatt","J Botha",2,1,3
"BA Bhatt","JD Ryder",3,1,2
"BA Bhatt","JH Kallis",29,34,7.03448275862069
"BA Bhatt","KA Pollard",4,8,12
"BA Bhatt","MK Tiwary",13,11,5.07692307692308
"BA Bhatt","MM Patel",1,0,0
"BA Bhatt","MS Dhoni",3,1,2
"BA Stokes","AF Milne",1,0,0
"BA Stokes","AT Rayudu",17,23,8.11764705882353
"BA Stokes","CA Lynn",11,7,3.81818181818182
"BA Stokes","CH Gayle",33,57,10.3636363636364
"BA Stokes","DA Warner",19,22,6.94736842105263
"BA Stokes","EJG Morgan",10,22,13.2
"BA Stokes","HH Pandya",12,12,6
"BA Stokes","Ishan Kishan",12,12,6
"BA Stokes","JC Buttler",7,12,10.2857142857143
"BA Stokes","KA Pollard",13,16,7.38461538461539
"BA Stokes","KK Nair",15,24,9.6
"BA Stokes","KL Rahul",27,32,7.11111111111111
"BA Stokes","KS Williamson",14,25,10.7142857142857
"BA Stokes","KV Sharma",1,0,0
"BA Stokes","MA Agarwal",5,6,7.2
"BA Stokes","MK Tiwary",3,1,2
"BA Stokes","MS Dhoni",21,22,6.28571428571429
"BA Stokes","N Pooran",5,1,1.2
"BA Stokes","NM Coulter-Nile",2,0,0
"BA Stokes","PJ Cummins",8,17,12.75
