"batsman1","bowler1","totalRuns"
"AC Gilchrist","Iqbal Abdulla",7
"AC Gilchrist","J Botha",14
"AC Gilchrist","JA Morkel",47
"AC Gilchrist","JD Ryder",14
"AC Gilchrist","JD Unadkat",18
"AC Gilchrist","JH Kallis",56
"AC Gilchrist","JJ van der Wath",10
"AC Gilchrist","Joginder Sharma",6
"AC Gilchrist","JP Duminy",12
"AC Gilchrist","JP Faulkner",10
"AC Gilchrist","JR Hopes",2
"AC Gilchrist","KK Cooper",5
"AC Gilchrist","KP Pietersen",4
"AC Gilchrist","KV Sharma",1
"AC Gilchrist","L Balaji",41
"AC Gilchrist","LR Shukla",9
"AC Gilchrist","M Kartik",8
"AC Gilchrist","M Morkel",30
"AC Gilchrist","M Muralitharan",34
"AC Gilchrist","M Ntini",25
"AC Gilchrist","Mashrafe Mortaza",23
"AC Gilchrist","MC Henriques",7
"AC Gilchrist","MM Patel",40
"AC Gilchrist","MN Samuels",4
"AC Gilchrist","Mohammad Asif",17
"AC Gilchrist","Mohammad Hafeez",1
"AC Gilchrist","MS Gony",27
"AC Gilchrist","NLTC Perera",18
"AC Gilchrist","NM Coulter-Nile",5
"AC Gilchrist","P Kumar",20
"AC Gilchrist","PJ Sangwan",17
"AC Gilchrist","PP Chawla",4
"AC Gilchrist","PP Ojha",15
"AC Gilchrist","R Ashwin",46
"AC Gilchrist","R Bhatia",11
"AC Gilchrist","R Vinay Kumar",17
"AC Gilchrist","RA Jadeja",2
"AC Gilchrist","RE van der Merwe",1
"AC Gilchrist","RG Sharma",11
"AC Gilchrist","RP Singh",5
"AC Gilchrist","RR Powar",6
"AC Gilchrist","RR Raje",4
"AC Gilchrist","S Aravind",23
"AC Gilchrist","S Kaul",6
"AC Gilchrist","S Ladda",16
"AC Gilchrist","S Narwal",1
"AC Gilchrist","S Sreesanth",56
"AC Gilchrist","S Tyagi",17
"AC Gilchrist","SB Wagh",1
"AC Gilchrist","SD Chitnis",13
"AC Gilchrist","SE Bond",1
"AC Gilchrist","SJ Srivastava",8
"AC Gilchrist","SK Trivedi",28
"AC Gilchrist","SK Warne",22
"AC Gilchrist","SL Malinga",34
"AC Gilchrist","SM Harwood",5
"AC Gilchrist","SM Pollock",27
"AC Gilchrist","SMSM Senanayake",18
"AC Gilchrist","Sohail Tanvir",20
"AC Gilchrist","SP Narine",16
"AC Gilchrist","SR Watson",31
"AC Gilchrist","ST Jayasuriya",14
"AC Gilchrist","SW Tait",6
"AC Gilchrist","TG Southee",7
"AC Gilchrist","TL Suman",1
"AC Gilchrist","TM Dilshan",13
"AC Gilchrist","UT Yadav",1
"AC Gilchrist","V Kohli",8
"AC Gilchrist","V Sehwag",23
"AC Gilchrist","VR Aaron",1
"AC Gilchrist","VRV Singh",14
"AC Gilchrist","VS Malik",5
"AC Gilchrist","VY Mahesh",23
"AC Gilchrist","WD Parnell",1
"AC Gilchrist","Y Nagar",10
"AC Gilchrist","YK Pathan",32
"AC Gilchrist","Yuvraj Singh",9
"AC Gilchrist","Z Khan",42
"AC Thomas","A Ashish Reddy",10
"AC Thomas","DE Bollinger",1
"AC Thomas","J Theron",2
"AC Thomas","M Muralitharan",1
"AC Thomas","Z Khan",6
"AC Voges","A Kumble",3
"AC Voges","A Mishra",4
"AC Voges","AB Dinda",6
"AC Voges","AD Mathews",5
"AC Voges","BJ Hodge",5
"AC Voges","DW Steyn",5
"AC Voges","Harbhajan Singh",6
"AC Voges","I Sharma",15
"AC Voges","IK Pathan",25
"AC Voges","J Theron",1
"AC Voges","JA Morkel",3
"AC Voges","JD Unadkat",1
"AC Voges","JH Kallis",8
"AC Voges","KA Pollard",10
"AC Voges","LR Shukla",1
"AC Voges","M Kartik",9
"AC Voges","M Muralitharan",6
"AC Voges","MF Maharoof",1
"AC Voges","Pankaj Singh",10
"AC Voges","PP Chawla",9
"AC Voges","R Vinay Kumar",2
"AC Voges","S Ladda",2
"AC Voges","SB Jakati",5
"AC Voges","SE Bond",3
"AC Voges","SL Malinga",4
"AC Voges","ST Jayasuriya",8
"AC Voges","T Thushara",6
"AC Voges","UT Yadav",8
"AC Voges","Yuvraj Singh",10
"AD Hales","A Mishra",3
"AD Hales","Avesh Khan",28
"AD Hales","BA Stokes",11
"AD Hales","DJ Willey",1
"AD Hales","DL Chahar",1
"AD Hales","DS Kulkarni",10
"AD Hales","DT Christian",2
"AD Hales","GJ Maxwell",2
"AD Hales","HV Patel",8
"AD Hales","IS Sodhi",6
"AD Hales","JC Archer",3
"AD Hales","JD Unadkat",5
"AD Hales","K Gowtham",4
"AD Hales","LE Plunkett",6
"AD Hales","MK Lomror",6
"AD Hales","MM Ali",3
"AD Hales","Mohammed Siraj",7
"AD Hales","TA Boult",10
"AD Hales","TG Southee",7
"AD Hales","UT Yadav",19
"AD Hales","YS Chahal",6
"AD Mascarenhas","A Mishra",4
"AD Mascarenhas","Anureet Singh",3
"AD Mascarenhas","B Lee",5
"AD Mascarenhas","BAW Mendis",3
"AD Mascarenhas","CH Gayle",6
"AD Mascarenhas","DP Nannes",1
"AD Mascarenhas","DW Steyn",1
"AD Mascarenhas","I Sharma",8
"AD Mascarenhas","JA Morkel",3
"AD Mascarenhas","JDP Oram",5
"AD Mascarenhas","MN Samuels",1
"AD Mascarenhas","NLTC Perera",4
"AD Mascarenhas","R Bhatia",4
"AD Mascarenhas","R Sharma",4
"AD Mascarenhas","SC Ganguly",7
"AD Mascarenhas","SL Malinga",5
"AD Mascarenhas","V Sehwag",7
"AD Mascarenhas","YA Abdulla",4
"AD Mascarenhas","Z Khan",4
"AD Mathews","A Ashish Reddy",3
"AD Mathews","A Kumble",6
"AD Mathews","A Mishra",22
"AD Mathews","A Symonds",8
"AD Mathews","AD Mascarenhas",10
"AD Mathews","AD Russell",6
"AD Mathews","Anureet Singh",1
"AD Mathews","AR Patel",5
"AD Mathews","B Akhil",7
"AD Mathews","B Kumar",12
"AD Mathews","B Lee",7
"AD Mathews","CH Morris",3
"AD Mathews","DE Bollinger",5
"AD Mathews","DJ Bravo",4
"AD Mathews","DL Vettori",5
"AD Mathews","DP Nannes",6
"AD Mathews","DW Steyn",3
"AD Mathews","GB Hogg",9
"AD Mathews","Harbhajan Singh",2
"AD Mathews","HH Pandya",7
"AD Mathews","HV Patel",1
"AD Mathews","I Sharma",2
"AD Mathews","IK Pathan",13
"AD Mathews","Iqbal Abdulla",11
"AD Mathews","J Botha",16
"AD Mathews","J Suchith",2
"AD Mathews","J Theron",6
"AD Mathews","JA Morkel",4
"AD Mathews","Jaskaran Singh",17
"AD Mathews","JD Ryder",3
"AD Mathews","JH Kallis",17
"AD Mathews","JM Kemp",1
"AD Mathews","JP Faulkner",29
"AD Mathews","KA Pollard",2
"AD Mathews","KAJ Roach",4
"AD Mathews","KK Cooper",9
"AD Mathews","KP Appanna",1
"AD Mathews","Kuldeep Yadav",1
"AD Mathews","KV Sharma",8
"AD Mathews","L Balaji",2
"AD Mathews","M de Lange",1
"AD Mathews","M Kartik",12
"AD Mathews","M Morkel",16
"AD Mathews","M Muralitharan",43
"AD Mathews","MC Henriques",7
"AD Mathews","MF Maharoof",10
"AD Mathews","MJ McClenaghan",14
"AD Mathews","Mohammed Siraj",1
"AD Mathews","NLTC Perera",11
"AD Mathews","P Awana",4
"AD Mathews","P Kumar",9
"AD Mathews","PJ Sangwan",9
"AD Mathews","PP Chawla",17
"AD Mathews","PP Ojha",13
"AD Mathews","R Ashwin",15
"AD Mathews","R Bhatia",32
"AD Mathews","R Dhawan",8
"AD Mathews","R Vinay Kumar",8
"AD Mathews","RA Jadeja",9
"AD Mathews","Rashid Khan",2
"AD Mathews","RN ten Doeschate",1
"AD Mathews","RP Singh",18
"AD Mathews","S Kaul",17
"AD Mathews","S Nadeem",4
"AD Mathews","SB Jakati",11
"AD Mathews","SJ Srivastava",5
"AD Mathews","SK Raina",4
"AD Mathews","SK Trivedi",4
"AD Mathews","SL Malinga",7
"AD Mathews","SP Narine",25
"AD Mathews","SR Watson",13
"AD Mathews","STR Binny",12
"AD Mathews","SW Tait",2
"AD Mathews","TG Southee",7
"AD Mathews","TL Suman",8
"AD Mathews","UT Yadav",27
"AD Mathews","WPUJC Vaas",7
"AD Mathews","YK Pathan",20
"AD Mathews","Z Khan",11
"AD Nath","AD Russell",2
"AD Nath","BB Sran",2
"AD Nath","CH Morris",5
"AD Nath","CJ Jordan",1
"AD Nath","DJ Bravo",7
"AD Nath","GC Viljoen",2
"AD Nath","Harbhajan Singh",1
"AD Nath","HF Gurney",2
"AD Nath","Imran Tahir",4
"AD Nath","IS Sodhi",1
"AD Nath","JD Unadkat",1
"AD Nath","JJ Bumrah",4
"AD Nath","K Rabada",4
"AD Nath","KH Pandya",1
"AD Nath","Kuldeep Yadav",1
"AD Nath","M Prasidh Krishna",7
"AD Nath","MK Lomror",7
"AD Nath","Mustafizur Rahman",3
"AD Nath","R Ashwin",1
"AD Nath","RA Jadeja",13
"AD Nath","S Lamichhane",10
"AD Nath","SL Malinga",1
"AD Nath","SP Narine",1
"AD Nath","TG Southee",7
"AD Nath","VR Aaron",1
"AD Nath","YS Chahal",1
"AD Russell","A Ashish Reddy",1
"AD Russell","A Mishra",21
"AD Russell","A Nehra",2
"AD Russell","AJ Tye",43
"AD Russell","AN Ahmed",11
"AD Russell","Ankit Sharma",13
"AD Russell","Anureet Singh",43
"AD Russell","AR Patel",54
"AD Russell","Arshdeep Singh",16
"AD Russell","AS Joseph",6
"AD Russell","AS Rajpoot",6
"AD Russell","Avesh Khan",35
"AD Russell","B Kumar",63
"AD Russell","B Laughlin",23
"AD Russell","B Lee",1
"AD Russell","B Stanlake",6
"AD Russell","BA Stokes",1
"AD Russell","BB Sran",20
"AD Russell","BE Hendricks",5
"AD Russell","Bipul Sharma",14
"AD Russell","C Sakariya",3
"AD Russell","CH Morris",38
"AD Russell","CJ Jordan",12
"AD Russell","CR Brathwaite",5
"AD Russell","CR Woakes",1
"AD Russell","D Wiese",12
"AD Russell","DJ Bravo",78
"AD Russell","DL Chahar",16
"AD Russell","DS Kulkarni",10
"AD Russell","DW Steyn",1
"AD Russell","GC Viljoen",1
"AD Russell","Harbhajan Singh",21
"AD Russell","Harpreet Brar",16
"AD Russell","HH Pandya",27
"AD Russell","HV Patel",35
"AD Russell","I Sharma",9
"AD Russell","I Udana",14
"AD Russell","Imran Tahir",26
"AD Russell","IS Sodhi",1
"AD Russell","J Suchith",16
"AD Russell","JC Archer",34
"AD Russell","JD Unadkat",24
"AD Russell","JJ Bumrah",56
"AD Russell","JL Pattinson",1
"AD Russell","JO Holder",24
"AD Russell","JP Faulkner",3
"AD Russell","JR Hazlewood",2
"AD Russell","K Rabada",60
"AD Russell","KA Jamieson",8
"AD Russell","Kartik Tyagi",12
"AD Russell","KH Pandya",8
"AD Russell","KK Ahmed",5
"AD Russell","KK Cooper",1
"AD Russell","KMA Paul",5
"AD Russell","Kuldeep Yadav",2
"AD Russell","L Ngidi",14
"AD Russell","Lalit Yadav",1
"AD Russell","LE Plunkett",6
"AD Russell","LH Ferguson",8
"AD Russell","LS Livingstone",12
"AD Russell","M Ashwin",16
"AD Russell","M Jansen",10
"AD Russell","M Markande",6
"AD Russell","MG Johnson",14
"AD Russell","MJ McClenaghan",3
"AD Russell","MM Ali",6
"AD Russell","MM Sharma",17
"AD Russell","Mohammed Shami",88
"AD Russell","Mohammed Siraj",22
"AD Russell","MP Stoinis",32
"AD Russell","Mujeeb Ur Rahman",4
"AD Russell","Mustafizur Rahman",14
"AD Russell","NA Saini",6
"AD Russell","NLTC Perera",22
"AD Russell","O Thomas",4
"AD Russell","P Negi",11
"AD Russell","P Parameswaran",6
"AD Russell","PWH de Silva",6
"AD Russell","R Ashwin",1
"AD Russell","R Bhatia",2
"AD Russell","R Shukla",6
"AD Russell","R Tewatia",11
"AD Russell","R Vinay Kumar",15
"AD Russell","RA Jadeja",32
"AD Russell","Rashid Khan",11
"AD Russell","Ravi Bishnoi",10
"AD Russell","RD Chahar",25
"AD Russell","RG More",3
"AD Russell","RS Bopara",5
"AD Russell","S Aravind",8
"AD Russell","S Gopal",17
"AD Russell","S Kaul",22
"AD Russell","S Lamichhane",13
"AD Russell","Sandeep Sharma",11
"AD Russell","SB Jakati",4
"AD Russell","SC Kuggeleijn",27
"AD Russell","Shahbaz Ahmed",15
"AD Russell","Shakib Al Hasan",5
"AD Russell","SL Malinga",26
"AD Russell","SM Curran",19
"AD Russell","SN Thakur",54
"AD Russell","SP Narine",3
"AD Russell","SR Watson",46
"AD Russell","STR Binny",1
"AD Russell","T Natarajan",23
"AD Russell","T Shamsi",17
"AD Russell","TA Boult",21
"AD Russell","TG Southee",48
"AD Russell","Umran Malik",9
"AD Russell","UT Yadav",14
"AD Russell","V Shankar",5
"AD Russell","VR Aaron",38
"AD Russell","Washington Sundar",20
"AD Russell","YS Chahal",80
"AD Russell","Z Khan",11
"AF Milne","DJ Bravo",2
"AF Milne","DL Chahar",2
"AF Milne","Imran Tahir",3
"AF Milne","JD Unadkat",3
"AF Milne","JR Hazlewood",2
"AF Milne","LH Ferguson",1
"AF Milne","MM Ali",1
"AF Milne","SN Thakur",9
"AG Murtaza","A Singh",1
"AG Murtaza","CH Gayle",4
"AG Murtaza","L Balaji",1
"AG Murtaza","RP Singh",1
"AG Murtaza","SP Narine",2
"AG Murtaza","SR Watson",1
"AG Paunikar","AB Dinda",5
"AG Paunikar","B Lee",7
"AG Paunikar","DW Steyn",8
"AG Paunikar","I Sharma",1
"AG Paunikar","Iqbal Abdulla",2
"AG Paunikar","JH Kallis",4
"AG Paunikar","L Balaji",6
"AG Paunikar","PP Ojha",11
"AG Paunikar","Shakib Al Hasan",5
"AJ Finch","A Chandila",11
"AJ Finch","A Choudhary",17
"AJ Finch","A Mishra",15
"AJ Finch","A Nehra",4
"AJ Finch","A Nortje",7
"AJ Finch","AB Dinda",14
"AJ Finch","AB McDonald",1
"AJ Finch","Abhishek Sharma",1
"AJ Finch","AD Russell",6
"AJ Finch","AF Milne",9
"AJ Finch","AG Murtaza",5
"AJ Finch","AN Ahmed",10
"AJ Finch","Anureet Singh",6
"AJ Finch","AR Patel",10
"AJ Finch","Arshdeep Singh",2
"AJ Finch","AS Rajpoot",3
"AJ Finch","Avesh Khan",9
"AJ Finch","Azhar Mahmood",18
"AJ Finch","B Kumar",19
"AJ Finch","B Lee",13
"AJ Finch","BA Stokes",1
"AJ Finch","BB Sran",26
"AJ Finch","BCJ Cutting",5
"AJ Finch","Bipul Sharma",2
"AJ Finch","BW Hilfenhaus",1
"AJ Finch","C de Grandhomme",3
"AJ Finch","C Sakariya",2
"AJ Finch","CH Gayle",2
"AJ Finch","CH Morris",14
"AJ Finch","CJ Anderson",25
"AJ Finch","CJ Jordan",3
"AJ Finch","CR Brathwaite",25
"AJ Finch","CV Varun",15
"AJ Finch","DJ Bravo",2
"AJ Finch","DL Chahar",14
"AJ Finch","DL Vettori",5
"AJ Finch","DP Nannes",22
"AJ Finch","DR Smith",8
"AJ Finch","DS Kulkarni",3
"AJ Finch","DT Christian",6
"AJ Finch","DW Steyn",11
"AJ Finch","GJ Maxwell",7
"AJ Finch","Harbhajan Singh",30
"AJ Finch","Harmeet Singh (2)",13
"AJ Finch","HH Pandya",15
"AJ Finch","I Sharma",20
"AJ Finch","IC Pandey",16
"AJ Finch","IK Pathan",34
"AJ Finch","Imran Tahir",15
"AJ Finch","Iqbal Abdulla",6
"AJ Finch","J Botha",6
"AJ Finch","JA Morkel",10
"AJ Finch","JC Archer",18
"AJ Finch","JD Unadkat",33
"AJ Finch","JH Kallis",2
"AJ Finch","JJ Bumrah",24
"AJ Finch","JL Pattinson",17
"AJ Finch","JO Holder",9
"AJ Finch","JP Duminy",10
"AJ Finch","JP Faulkner",25
"AJ Finch","JPR Scantlebury-Searles",8
"AJ Finch","K Rabada",12
"AJ Finch","KA Pollard",2
"AJ Finch","KH Pandya",28
"AJ Finch","KK Cooper",22
"AJ Finch","KL Nagarkoti",5
"AJ Finch","Kuldeep Yadav",18
"AJ Finch","KW Richardson",3
"AJ Finch","L Balaji",4
"AJ Finch","LH Ferguson",19
"AJ Finch","LR Shukla",30
"AJ Finch","M Ashwin",26
"AJ Finch","M de Lange",14
"AJ Finch","M Kartik",13
"AJ Finch","M Markande",8
"AJ Finch","M Morkel",19
"AJ Finch","M Muralitharan",3
"AJ Finch","M Prasidh Krishna",36
"AJ Finch","MA Starc",3
"AJ Finch","MC Henriques",37
"AJ Finch","MG Johnson",32
"AJ Finch","MJ McClenaghan",16
"AJ Finch","MM Ali",7
"AJ Finch","MM Patel",1
"AJ Finch","MM Sharma",20
"AJ Finch","Mohammed Shami",33
"AJ Finch","Mohammed Siraj",12
"AJ Finch","Monu Kumar",4
"AJ Finch","MP Stoinis",16
"AJ Finch","MR Marsh",5
"AJ Finch","MS Gony",21
"AJ Finch","Mustafizur Rahman",14
"AJ Finch","P Awana",8
"AJ Finch","P Kumar",8
"AJ Finch","P Negi",14
"AJ Finch","P Sahu",12
"AJ Finch","PJ Cummins",37
"AJ Finch","PP Chawla",34
"AJ Finch","PP Ojha",30
"AJ Finch","R Ashwin",29
"AJ Finch","R Bhatia",16
"AJ Finch","R Sharma",4
"AJ Finch","R Vinay Kumar",1
"AJ Finch","RA Jadeja",34
"AJ Finch","Rashid Khan",37
"AJ Finch","Ravi Bishnoi",7
"AJ Finch","RD Chahar",24
"AJ Finch","RP Singh",17
"AJ Finch","S Aravind",12
"AJ Finch","S Badree",15
"AJ Finch","S Gopal",4
"AJ Finch","S Kaul",14
"AJ Finch","S Nadeem",34
"AJ Finch","S Sreesanth",7
"AJ Finch","Sachin Baby",4
"AJ Finch","Sandeep Sharma",46
"AJ Finch","SB Wagh",15
"AJ Finch","Shakib Al Hasan",36
"AJ Finch","Shivam Sharma",2
"AJ Finch","SK Raina",7
"AJ Finch","SK Trivedi",27
"AJ Finch","SL Malinga",13
"AJ Finch","SM Curran",3
"AJ Finch","SN Thakur",2
"AJ Finch","SP Narine",31
"AJ Finch","SR Watson",8
"AJ Finch","SS Cottrell",2
"AJ Finch","STR Binny",1
"AJ Finch","SW Tait",5
"AJ Finch","T Natarajan",15
"AJ Finch","TA Boult",34
"AJ Finch","TG Southee",22
"AJ Finch","UT Yadav",34
"AJ Finch","V Kohli",9
"AJ Finch","V Shankar",8
"AJ Finch","VR Aaron",19
"AJ Finch","WD Parnell",5
"AJ Finch","YK Pathan",13
"AJ Finch","YS Chahal",45
"AJ Finch","Yuvraj Singh",14
"AJ Finch","Z Khan",31
"AJ Turner","B Kumar",2
"AJ Turner","S Kaul",1
"AJ Tye","AF Milne",4
"AJ Tye","AR Patel",13
"AJ Tye","CR Woakes",1
"AJ Tye","DJ Bravo",3
"AJ Tye","JD Unadkat",1
"AJ Tye","JJ Bumrah",11
"AJ Tye","JPR Scantlebury-Searles",7
"AJ Tye","KC Cariappa",2
"AJ Tye","LE Plunkett",1
"AJ Tye","M Prasidh Krishna",5
"AJ Tye","MJ McClenaghan",14
"AJ Tye","MM Sharma",3
"AJ Tye","MP Stoinis",6
"AJ Tye","Sandeep Sharma",8
"AJ Tye","SP Narine",2
"AJ Tye","TA Boult",2
"AJ Tye","TM Head",2
"AJ Tye","UT Yadav",4
"AJ Tye","Washington Sundar",2
"AK Markram","Abdul Samad",1
"AK Markram","AD Russell",6
"AK Markram","AJ Tye",2
"AK Markram","Arshdeep Singh",9
"AK Markram","AS Joseph",14
"AK Markram","Avesh Khan",1
"AK Markram","CH Morris",10
"AK Markram","CV Varun",40
"AK Markram","DJ Bravo",9
"AK Markram","DL Chahar",4
"AK Markram","GHS Garton",6
"AK Markram","GJ Maxwell",11
"AK Markram","Harpreet Brar",13
"AK Markram","HH Pandya",3
"AK Markram","HV Patel",2
"AK Markram","JJ Bumrah",2
"AK Markram","JO Holder",3
"AK Markram","JR Hazlewood",1
"AK Markram","K Rabada",16
"AK Markram","KA Pollard",5
"AK Markram","Kartik Tyagi",6
"AK Markram","KH Pandya",4
"AK Markram","KK Ahmed",12
"AK Markram","Kuldeep Yadav",25
"AK Markram","LH Ferguson",20
"AK Markram","LS Livingstone",7
"AK Markram","M Prasidh Krishna",12
"AK Markram","MJ Santner",14
"AK Markram","MK Lomror",2
"AK Markram","Mohammed Shami",14
"AK Markram","Mohammed Siraj",9
"AK Markram","MR Marsh",16
"AK Markram","Mustafizur Rahman",3
"AK Markram","N Rana",3
"AK Markram","NM Coulter-Nile",12
"AK Markram","NT Ellis",2
"AK Markram","PJ Cummins",19
"AK Markram","R Ashwin",8
"AK Markram","R Parag",17
"AK Markram","R Tewatia",2
"AK Markram","RA Jadeja",3
"AK Markram","Rashid Khan",19
"AK Markram","Ravi Bishnoi",7
"AK Markram","RD Chahar",22
"AK Markram","RP Meredith",1
"AK Markram","Sandeep Sharma",3
"AK Markram","Shahbaz Ahmed",2
"AK Markram","SN Thakur",1
"AK Markram","SP Narine",20
"AK Markram","TA Boult",15
"AK Markram","TG Southee",6
"AK Markram","UT Yadav",20
"AK Markram","VR Iyer",2
"AK Markram","YS Chahal",21
"AL Menaria","A Ashish Reddy",9
"AL Menaria","A Mishra",17
"AL Menaria","A Nehra",6
"AL Menaria","AD Mathews",7
"AL Menaria","AM Nayar",1
"AL Menaria","Anand Rajan",8
"AL Menaria","Azhar Mahmood",5
"AL Menaria","B Kumar",2
"AL Menaria","B Lee",2
"AL Menaria","BJ Hodge",6
"AL Menaria","CH Gayle",2
"AL Menaria","CK Langeveldt",5
"AL Menaria","DE Bollinger",2
"AL Menaria","DJ Bravo",15
"AL Menaria","DS Kulkarni",3
"AL Menaria","DT Christian",2
"AL Menaria","DW Steyn",2
"AL Menaria","Harbhajan Singh",8
"AL Menaria","IK Pathan",6
"AL Menaria","Iqbal Abdulla",19
"AL Menaria","JA Morkel",1
"AL Menaria","JE Taylor",7
"AL Menaria","JH Kallis",19
"AL Menaria","JP Duminy",2
"AL Menaria","KA Pollard",14
"AL Menaria","KMDN Kulasekara",1
"AL Menaria","M Kartik",11
"AL Menaria","MJ Clarke",1
"AL Menaria","MM Patel",5
"AL Menaria","MS Gony",2
"AL Menaria","NL McCullum",12
"AL Menaria","P Awana",9
"AL Menaria","P Negi",2
"AL Menaria","P Parameswaran",10
"AL Menaria","PC Valthaty",15
"AL Menaria","PP Chawla",27
"AL Menaria","R Ashwin",9
"AL Menaria","R Bhatia",14
"AL Menaria","R McLaren",6
"AL Menaria","R Sharma",2
"AL Menaria","RA Jadeja",14
"AL Menaria","RE van der Merwe",9
"AL Menaria","RJ Harris",5
"AL Menaria","RP Singh",12
"AL Menaria","S Aravind",1
"AL Menaria","S Nadeem",7
"AL Menaria","S Randiv",1
"AL Menaria","S Sreesanth",6
"AL Menaria","SB Jakati",5
"AL Menaria","Shakib Al Hasan",11
"AL Menaria","SL Malinga",3
"AL Menaria","SP Narine",11
"AL Menaria","Y Gnaneswara Rao",7
"AL Menaria","YK Pathan",13
"AM Nayar","A Ashish Reddy",7
"AM Nayar","A Flintoff",25
"AM Nayar","A Kumble",3
"AM Nayar","A Mishra",15
"AM Nayar","A Nehra",2
"AM Nayar","AB Agarkar",8
"AM Nayar","AB Dinda",2
"AM Nayar","AN Ahmed",3
"AM Nayar","AR Patel",1
"AM Nayar","Azhar Mahmood",8
"AM Nayar","B Akhil",6
"AM Nayar","BJ Hodge",10
"AM Nayar","BW Hilfenhaus",5
"AM Nayar","CH Gayle",2
"AM Nayar","D du Preez",12
"AM Nayar","D Kalyankrishna",13
"AM Nayar","DL Vettori",1
"AM Nayar","DNT Zoysa",16
"AM Nayar","DP Nannes",5
"AM Nayar","DT Christian",10
"AM Nayar","DW Steyn",9
"AM Nayar","GJ Maxwell",1
"AM Nayar","Harbhajan Singh",9
"AM Nayar","I Sharma",6
"AM Nayar","IK Pathan",4
"AM Nayar","J Botha",19
"AM Nayar","JA Morkel",7
"AM Nayar","JD Ryder",16
"AM Nayar","JH Kallis",8
"AM Nayar","Joginder Sharma",12
"AM Nayar","JP Duminy",2
"AM Nayar","JR Hopes",1
"AM Nayar","K Goel",7
"AM Nayar","KA Pollard",5
"AM Nayar","KK Cooper",7
"AM Nayar","KP Pietersen",4
"AM Nayar","L Balaji",4
"AM Nayar","LR Shukla",3
"AM Nayar","M Kartik",11
"AM Nayar","M Morkel",4
"AM Nayar","M Muralitharan",15
"AM Nayar","MG Johnson",16
"AM Nayar","MM Patel",13
"AM Nayar","MM Sharma",2
"AM Nayar","MN Samuels",1
"AM Nayar","P Amarnath",24
"AM Nayar","P Awana",12
"AM Nayar","P Kumar",15
"AM Nayar","PJ Sangwan",2
"AM Nayar","PP Chawla",14
"AM Nayar","PP Ojha",9
"AM Nayar","R Bhatia",10
"AM Nayar","R Rampaul",5
"AM Nayar","R Sharma",1
"AM Nayar","R Vinay Kumar",29
"AM Nayar","RA Jadeja",2
"AM Nayar","RE van der Merwe",4
"AM Nayar","RJ Harris",5
"AM Nayar","RP Singh",10
"AM Nayar","RR Powar",2
"AM Nayar","SB Jakati",7
"AM Nayar","Shahid Afridi",21
"AM Nayar","SK Raina",10
"AM Nayar","SK Trivedi",12
"AM Nayar","SK Warne",24
"AM Nayar","SL Malinga",7
"AM Nayar","SR Watson",6
"AM Nayar","STR Binny",2
"AM Nayar","SW Tait",1
"AM Nayar","T Thushara",9
"AM Nayar","TL Suman",1
"AM Nayar","V Sehwag",1
"AM Nayar","VR Aaron",5
"AM Nayar","WD Parnell",5
"AM Nayar","Y Venugopal Rao",14
"AM Nayar","YK Pathan",3
"AM Nayar","YS Chahal",4
"AM Nayar","Z Khan",2
"AM Rahane","A Ashish Reddy",1
"AM Rahane","A Kumble",22
"AM Rahane","A Mishra",96
"AM Rahane","A Mithun",16
"AM Rahane","A Nehra",59
"AM Rahane","AA Kazi",10
"AM Rahane","AB Agarkar",39
"AM Rahane","AB Dinda",9
"AM Rahane","AC Thomas",4
"AM Rahane","AD Mathews",52
"AM Rahane","AD Russell",43
"AM Rahane","AF Milne",22
"AM Rahane","AJ Tye",1
"AM Rahane","AM Salvi",10
"AM Rahane","Anand Rajan",13
"AM Rahane","Ankit Sharma",8
"AM Rahane","Anureet Singh",11
"AM Rahane","AR Patel",65
"AM Rahane","Arshdeep Singh",10
"AM Rahane","AS Joseph",17
"AM Rahane","AS Rajpoot",4
"AM Rahane","Azhar Mahmood",23
"AM Rahane","B Kumar",90
"AM Rahane","B Lee",1
"AM Rahane","B Stanlake",5
"AM Rahane","Basil Thampi",3
"AM Rahane","BE Hendricks",6
"AM Rahane","Bipul Sharma",13
"AM Rahane","BJ Rohrer",5
"AM Rahane","BW Hilfenhaus",12
"AM Rahane","C de Grandhomme",9
"AM Rahane","C Sakariya",5
"AM Rahane","CH Gayle",1
"AM Rahane","CH Morris",42
"AM Rahane","CJ Anderson",6
"AM Rahane","CJ Jordan",18
"AM Rahane","CR Brathwaite",14
"AM Rahane","CR Woakes",22
"AM Rahane","D Wiese",16
"AM Rahane","DE Bollinger",5
"AM Rahane","DJ Bravo",58
"AM Rahane","DJ Willey",3
"AM Rahane","DJG Sammy",9
"AM Rahane","DL Chahar",21
"AM Rahane","DL Vettori",13
"AM Rahane","DP Nannes",13
"AM Rahane","DR Sams",8
"AM Rahane","DS Kulkarni",18
"AM Rahane","DT Christian",11
"AM Rahane","DW Steyn",16
"AM Rahane","GJ Maxwell",13
"AM Rahane","GS Sandhu",21
"AM Rahane","Harbhajan Singh",27
"AM Rahane","Harmeet Singh",19
"AM Rahane","HH Pandya",54
"AM Rahane","HV Patel",16
"AM Rahane","I Sharma",48
"AM Rahane","I Udana",14
"AM Rahane","IC Pandey",14
"AM Rahane","IK Pathan",43
"AM Rahane","Imran Tahir",15
